session,om,rr,dir,filter,n_full,t_full,expr_full,is_t,oos_n,oos_expr,oos_t,oos_pw,tier,dir_match,p_full,bh_rank,bh_crit,bh_pass_Kfamily
US_DATA_1000,5,2.0,long,day_of_week==0,103,-1.37,-0.1517,-0.98,31,-0.2108,-0.97,0.1,STATISTICALLY_USELESS,True,0.1736950281295847,653,0.016390562248995984,False
TOKYO_OPEN,15,2.0,short,day_of_week==1,88,-1.37,-0.169,-2.29,27,0.126,0.47,0.31,STATISTICALLY_USELESS,False,0.17421217211343465,654,0.01641566265060241,False
US_DATA_830,30,1.5,short,none,471,1.36,0.0635,0.51,142,0.1477,1.55,0.06,STATISTICALLY_USELESS,True,0.1744819075808884,655,0.016440763052208835,False
SINGAPORE_OPEN,30,1.5,long,atr_20_pct<=40,113,-1.36,-0.1316,-2.79,34,0.2641,1.42,0.43,STATISTICALLY_USELESS,False,0.17656122745225702,656,0.01646586345381526,False
NYSE_OPEN,15,2.0,long,garch_forecast_vol_pct<=30,106,-1.36,-0.1449,-1.91,32,0.0385,0.17,0.23,STATISTICALLY_USELESS,False,0.17674287477785092,657,0.016490963855421686,False
NYSE_OPEN,15,2.0,long,day_of_week==3,96,1.36,0.158,0.33,29,0.422,1.88,0.05,STATISTICALLY_USELESS,True,0.17704868257528256,658,0.016516064257028115,False
COMEX_SETTLE,15,2.0,short,atr_20_pct<=25,90,-1.36,-0.1205,-1.11,28,-0.1246,-0.78,0.11,STATISTICALLY_USELESS,True,0.17726505873781684,659,0.01654116465863454,False
COMEX_SETTLE,15,1.5,long,atr_20_pct>=60,330,-1.35,-0.0703,-1.21,100,-0.0639,-0.63,0.12,STATISTICALLY_USELESS,True,0.17794402018305686,660,0.016566265060240965,False
TOKYO_OPEN,15,1.5,short,atr_20_pct>=75,210,-1.35,-0.0984,-1.28,63,-0.0775,-0.54,0.13,STATISTICALLY_USELESS,True,0.17847621537378394,661,0.01659136546184739,False
CME_REOPEN,30,1.0,long,atr_20_pct>=75,116,1.35,0.0858,-0.6,35,0.3757,2.8,0.07,STATISTICALLY_USELESS,False,0.17966714904470904,662,0.016616465863453816,False
SINGAPORE_OPEN,15,1.0,long,atr_20_pct<=40,112,-1.35,-0.1004,-1.93,34,0.0553,0.4,0.24,STATISTICALLY_USELESS,False,0.1797624665574938,663,0.01664156626506024,False
EUROPE_FLOW,15,2.0,long,garch_forecast_vol_pct<=30,107,-1.35,-0.1538,-2.58,33,0.2155,0.91,0.39,STATISTICALLY_USELESS,False,0.17989170518762265,664,0.016666666666666666,False
US_DATA_830,30,1.0,long,day_of_week==0,99,-1.35,-0.1203,-2.46,30,0.1817,1.08,0.35,STATISTICALLY_USELESS,False,0.18012584532315204,665,0.016691767068273092,False
EUROPE_FLOW,15,1.0,short,garch_forecast_vol_pct<=30,82,-1.35,-0.1215,-1.4,25,-0.07,-0.38,0.14,STATISTICALLY_USELESS,True,0.1807764696262719,666,0.016716867469879517,False
NYSE_OPEN,15,2.0,long,day_of_week==4,101,1.34,0.1583,0.88,31,0.2396,1.08,0.09,STATISTICALLY_USELESS,True,0.18328227212032328,667,0.016741967871485946,False
NYSE_OPEN,15,1.0,long,none,509,1.33,0.0508,0.44,153,0.1228,1.71,0.06,STATISTICALLY_USELESS,True,0.18411509056024078,668,0.01676706827309237,False
CME_REOPEN,15,2.0,long,none,360,-1.33,-0.0642,-4.01,109,0.2672,2.7,0.74,DIRECTIONAL_ONLY,False,0.18436261722816055,669,0.016792168674698797,False
EUROPE_FLOW,30,1.0,long,atr_20_pct>=75,219,1.33,0.0792,1.62,66,0.0041,0.04,0.18,STATISTICALLY_USELESS,True,0.18490808318088978,670,0.016817269076305222,False
US_DATA_830,30,2.0,long,day_of_week==0,99,-1.33,-0.1499,-2.72,30,0.257,1.09,0.41,STATISTICALLY_USELESS,False,0.1866053948448501,671,0.016842369477911647,False
US_DATA_830,5,1.5,long,day_of_week==2,98,-1.33,-0.138,-2.01,30,0.0852,0.41,0.25,STATISTICALLY_USELESS,False,0.18663713563682008,672,0.016867469879518072,False
EUROPE_FLOW,5,1.0,short,day_of_week==1,92,-1.33,-0.1053,-1.68,28,-0.0079,-0.05,0.19,STATISTICALLY_USELESS,True,0.18684218796407542,673,0.016892570281124498,False
EUROPE_FLOW,5,1.0,short,day_of_week==2,87,-1.33,-0.1093,-1.22,27,-0.1016,-0.6,0.12,STATISTICALLY_USELESS,True,0.18703485488611907,674,0.016917670682730923,False
US_DATA_830,30,1.5,short,day_of_week==4,87,1.33,0.1388,0.87,27,0.2294,1.01,0.09,STATISTICALLY_USELESS,True,0.18703485488611907,675,0.01694277108433735,False
LONDON_METALS,5,1.0,short,atr_20_pct>=75,206,-1.32,-0.0758,-1.31,62,-0.0535,-0.46,0.13,STATISTICALLY_USELESS,True,0.1883070677792897,676,0.016967871485943777,False
US_DATA_830,30,1.5,short,garch_forecast_vol_pct>=70,143,1.32,0.1197,0.44,43,0.2916,1.61,0.06,STATISTICALLY_USELESS,True,0.1889589615166462,677,0.016992971887550203,False
EUROPE_FLOW,15,1.0,long,overnight_range_pct>=80,131,-1.32,-0.1013,-0.65,40,-0.2002,-1.34,0.07,STATISTICALLY_USELESS,True,0.18915462432284683,678,0.017018072289156628,False
US_DATA_830,15,1.0,long,atr_20_pct<=40,119,-1.32,-0.1002,-1.98,36,0.0781,0.57,0.24,STATISTICALLY_USELESS,False,0.1893899946353734,679,0.017043172690763053,False
SINGAPORE_OPEN,30,2.0,short,atr_20_pct<=40,111,-1.32,-0.1491,-2.27,34,0.1743,0.8,0.31,STATISTICALLY_USELESS,False,0.1895753699397113,680,0.01706827309236948,False
COMEX_SETTLE,30,1.0,short,day_of_week==3,90,-1.32,-0.0995,-0.32,28,-0.2641,-1.58,0.05,STATISTICALLY_USELESS,True,0.1902200711040076,681,0.017093373493975904,False
LONDON_METALS,5,2.0,short,atr_20_pct<=25,82,-1.32,-0.1534,-1.67,25,0.0315,0.15,0.19,STATISTICALLY_USELESS,False,0.19055331736727832,682,0.01711847389558233,False
SINGAPORE_OPEN,5,2.0,long,atr_20_pct>=75,237,1.31,0.1115,0.42,72,0.2736,1.62,0.06,STATISTICALLY_USELESS,True,0.19146950652699676,683,0.017143574297188754,False
LONDON_METALS,5,1.5,long,atr_20_pct>=75,235,-1.31,-0.0889,-1.82,71,0.0294,0.22,0.22,STATISTICALLY_USELESS,False,0.19148038041488347,684,0.01716867469879518,False
EUROPE_FLOW,5,1.0,long,overnight_range_pct>=70,189,-1.31,-0.0778,-2.05,57,0.0595,0.49,0.26,STATISTICALLY_USELESS,False,0.19179424583579316,685,0.01719377510040161,False
NYSE_OPEN,5,1.5,long,overnight_range_pct>=70,184,1.31,0.105,1.31,56,0.0651,0.42,0.14,STATISTICALLY_USELESS,True,0.191837855679434,686,0.017218875502008034,False
SINGAPORE_OPEN,5,1.5,long,day_of_week==2,107,-1.31,-0.1301,-2.96,33,0.2756,1.34,0.48,STATISTICALLY_USELESS,False,0.19302769142195905,687,0.01724397590361446,False
LONDON_METALS,30,2.0,short,day_of_week==4,104,-1.31,-0.1589,-2.55,32,0.2331,0.93,0.38,STATISTICALLY_USELESS,False,0.19310996217738782,688,0.017269076305220885,False
LONDON_METALS,5,2.0,long,day_of_week==3,96,1.31,0.1612,0.51,29,0.3684,1.47,0.06,STATISTICALLY_USELESS,True,0.19335468316549073,689,0.01729417670682731,False
NYSE_OPEN,15,1.0,long,day_of_week==3,96,1.31,0.1114,0.17,29,0.3287,2.21,0.05,STATISTICALLY_USELESS,True,0.19335468316549073,690,0.017319277108433735,False
LONDON_METALS,15,1.0,short,atr_20_pct>=60,291,-1.3,-0.0674,-1.99,88,0.0508,0.5,0.25,STATISTICALLY_USELESS,False,0.19463326696180275,691,0.01734437751004016,False
NYSE_OPEN,30,1.5,long,overnight_range_pct>=70,181,1.3,0.0917,0.7,55,0.173,1.22,0.07,STATISTICALLY_USELESS,True,0.19526319258558247,692,0.017369477911646586,False
CME_REOPEN,5,1.0,short,atr_20_pct>=75,179,-1.3,-0.0679,-2.5,54,0.11,1.03,0.37,STATISTICALLY_USELESS,False,0.19528184159416573,693,0.01739457831325301,False
LONDON_METALS,30,2.0,long,day_of_week==2,113,-1.3,-0.1511,-1.05,34,-0.1695,-0.76,0.1,STATISTICALLY_USELESS,True,0.19627002307084104,694,0.01741967871485944,False
EUROPE_FLOW,5,2.0,long,day_of_week==4,105,-1.3,-0.1411,-0.67,32,-0.2701,-1.28,0.07,STATISTICALLY_USELESS,True,0.196474813420234,695,0.017444779116465865,False
NYSE_OPEN,30,1.5,short,day_of_week==0,102,-1.3,-0.1118,-1.6,31,0.0034,0.02,0.18,STATISTICALLY_USELESS,False,0.19655995179737018,696,0.01746987951807229,False
US_DATA_830,30,1.5,long,day_of_week==0,99,-1.3,-0.1343,-3.15,30,0.3498,1.69,0.52,DIRECTIONAL_ONLY,False,0.19665028861295228,697,0.017494979919678716,False
LONDON_METALS,15,1.0,long,atr_20_pct<=40,98,-1.3,-0.1067,-2.07,30,0.1105,0.75,0.27,STATISTICALLY_USELESS,False,0.19668163922985013,698,0.01752008032128514,False
SINGAPORE_OPEN,15,2.0,long,day_of_week==4,89,1.3,0.1743,0.82,27,0.2872,1.05,0.08,STATISTICALLY_USELESS,True,0.19699576116268713,699,0.017545180722891567,False
EUROPE_FLOW,15,2.0,short,none,488,-1.29,-0.0718,-2.4,147,0.1148,1.04,0.35,STATISTICALLY_USELESS,False,0.1976628689792703,700,0.017570281124497992,False
LONDON_METALS,30,1.5,short,overnight_range_pct>=70,177,1.29,0.1092,0.13,54,0.3285,2.01,0.05,STATISTICALLY_USELESS,True,0.19874304785790073,701,0.017595381526104417,False
COMEX_SETTLE,30,1.5,long,garch_forecast_vol_pct>=70,166,1.29,0.0905,1.36,50,0.0451,0.33,0.14,STATISTICALLY_USELESS,True,0.19885569271671832,702,0.017620481927710843,False
SINGAPORE_OPEN,5,1.5,long,garch_forecast_vol_pct>=70,166,1.29,0.1139,-0.26,50,0.4385,2.61,0.05,STATISTICALLY_USELESS,False,0.19885569271671832,703,0.01764558232931727,False
CME_REOPEN,5,2.0,long,garch_forecast_vol_pct>=70,144,1.29,0.1125,-0.73,44,0.509,2.55,0.08,STATISTICALLY_USELESS,False,0.19913287580948558,704,0.017670682730923697,False
SINGAPORE_OPEN,30,2.0,long,atr_20_pct<=40,113,-1.29,-0.1436,-2.62,34,0.2676,1.2,0.39,STATISTICALLY_USELESS,False,0.19970783955805427,705,0.017695783132530122,False
TOKYO_OPEN,5,2.0,long,day_of_week==1,111,-1.29,-0.1368,-3.26,34,0.3553,1.58,0.56,DIRECTIONAL_ONLY,False,0.19975603539988937,706,0.017720883534136547,False
US_DATA_830,15,2.0,long,day_of_week==2,105,-1.29,-0.1439,-0.82,32,-0.2261,-1.06,0.08,STATISTICALLY_USELESS,True,0.1999117165540845,707,0.017745983935742973,False
EUROPE_FLOW,30,2.0,short,atr_20_pct<=40,99,-1.29,-0.1515,-0.76,30,-0.2541,-1.2,0.08,STATISTICALLY_USELESS,True,0.20008640886914067,708,0.017771084337349398,False
COMEX_SETTLE,30,1.5,long,overnight_range_pct>=90,81,1.29,0.1355,-0.0,25,0.4391,2.17,0.05,STATISTICALLY_USELESS,False,0.2007671847488795,709,0.017796184738955823,False
SINGAPORE_OPEN,5,1.5,long,none,515,-1.28,-0.0579,-3.78,155,0.2431,2.63,0.69,DIRECTIONAL_ONLY,False,0.2011225260763303,710,0.01782128514056225,False
EUROPE_FLOW,30,1.5,short,none,476,-1.28,-0.0639,-2.31,143,0.0974,1.01,0.32,STATISTICALLY_USELESS,False,0.20116990635808546,711,0.017846385542168674,False
COMEX_SETTLE,5,1.0,short,day_of_week==2,103,-1.28,-0.0952,-1.35,31,-0.0514,-0.34,0.14,STATISTICALLY_USELESS,True,0.2034486540774372,712,0.017871485943775103,False
COMEX_SETTLE,30,1.0,long,garch_forecast_vol_pct<=30,83,-1.28,-0.1057,-1.13,25,-0.1051,-0.62,0.11,STATISTICALLY_USELESS,True,0.20415452635093076,713,0.017896586345381528,False
US_DATA_830,5,1.5,long,none,498,-1.27,-0.059,-0.99,150,-0.0716,-0.8,0.1,STATISTICALLY_USELESS,True,0.20467889597313121,714,0.017921686746987953,False
US_DATA_830,5,1.0,long,garch_forecast_vol_pct>=70,155,-1.27,-0.0905,-0.33,47,-0.2344,-1.77,0.06,STATISTICALLY_USELESS,True,0.20600019713232562,715,0.01794678714859438,False
LONDON_METALS,5,1.5,short,day_of_week==3,108,-1.27,-0.122,-1.98,33,0.0831,0.42,0.25,STATISTICALLY_USELESS,False,0.20683951380420904,716,0.017971887550200804,False
SINGAPORE_OPEN,5,2.0,long,day_of_week==2,107,-1.27,-0.1451,-2.77,33,0.2669,1.09,0.43,STATISTICALLY_USELESS,False,0.2068654377023437,717,0.01799698795180723,False
NYSE_OPEN,15,1.0,short,day_of_week==4,94,-1.27,-0.1178,-1.48,29,-0.0166,-0.1,0.16,STATISTICALLY_USELESS,True,0.20725303470332104,718,0.018022088353413655,False
US_DATA_830,5,1.0,short,overnight_range_pct>=90,80,-1.27,-0.1242,-2.2,24,0.1579,0.84,0.28,STATISTICALLY_USELESS,False,0.2078126214728225,719,0.01804718875502008,False
TOKYO_OPEN,15,1.0,short,atr_20_pct>=75,210,-1.26,-0.0735,-1.27,63,-0.0489,-0.41,0.13,STATISTICALLY_USELESS,True,0.20907444905182168,720,0.018072289156626505,False
LONDON_METALS,15,1.5,short,day_of_week==4,106,-1.26,-0.1301,-1.89,32,0.0825,0.4,0.23,STATISTICALLY_USELESS,False,0.2104626052334404,721,0.018097389558232934,False
US_DATA_830,5,1.5,long,day_of_week==1,101,-1.26,-0.1282,-0.83,31,-0.196,-0.99,0.08,STATISTICALLY_USELESS,True,0.21060189271932903,722,0.01812248995983936,False
US_DATA_830,30,1.0,long,atr_20_pct>=75,225,-1.25,-0.0737,-1.0,68,-0.085,-0.74,0.1,STATISTICALLY_USELESS,True,0.21260389670756952,723,0.018147590361445785,False
COMEX_SETTLE,30,1.0,short,garch_forecast_vol_pct>=70,135,-1.25,-0.0844,-1.63,41,0.0087,0.06,0.18,STATISTICALLY_USELESS,False,0.21347819808855711,724,0.01817269076305221,False
SINGAPORE_OPEN,15,2.0,short,day_of_week==4,106,-1.25,-0.1488,-2.71,32,0.3043,1.22,0.41,STATISTICALLY_USELESS,False,0.21407838089276632,725,0.018197791164658635,False
TOKYO_OPEN,30,1.5,short,day_of_week==2,104,-1.25,-0.1252,-2.53,32,0.2246,1.15,0.37,STATISTICALLY_USELESS,False,0.21413219795341495,726,0.01822289156626506,False
LONDON_METALS,15,1.5,short,day_of_week==1,101,-1.25,-0.1318,-1.19,31,-0.1,-0.48,0.12,STATISTICALLY_USELESS,True,0.21421694892878,727,0.018247991967871486,False
EUROPE_FLOW,30,1.0,long,day_of_week==4,104,-1.24,-0.1055,-0.37,32,-0.2596,-1.61,0.06,STATISTICALLY_USELESS,True,0.2177929249880104,728,0.01827309236947791,False
US_DATA_830,5,2.0,short,day_of_week==2,101,-1.24,-0.1468,-2.12,31,0.1411,0.57,0.28,STATISTICALLY_USELESS,False,0.21787722314777677,729,0.018298192771084337,False
LONDON_METALS,5,2.0,long,day_of_week==2,94,-1.24,-0.1501,-2.65,29,0.2795,1.11,0.4,STATISTICALLY_USELESS,False,0.21809500740957868,730,0.018323293172690765,False
TOKYO_OPEN,30,1.5,short,garch_forecast_vol_pct<=30,83,-1.24,-0.1394,-2.2,25,0.1731,0.75,0.28,STATISTICALLY_USELESS,False,0.2185121160402606,731,0.01834839357429719,False
EUROPE_FLOW,5,2.0,short,atr_20_pct>=75,193,-1.23,-0.1048,-1.24,58,-0.0687,-0.4,0.13,STATISTICALLY_USELESS,True,0.2202020782049565,732,0.018373493975903616,False
US_DATA_1000,30,1.5,short,overnight_range_pct>=70,166,-1.23,-0.0817,-1.1,50,-0.0838,-0.6,0.11,STATISTICALLY_USELESS,True,0.22044794465289694,733,0.01839859437751004,False
US_DATA_830,15,1.0,long,overnight_range_pct>=80,124,-1.23,-0.1005,-1.47,38,-0.0098,-0.06,0.16,STATISTICALLY_USELESS,True,0.22104448280081518,734,0.018423694779116467,False
SINGAPORE_OPEN,15,1.0,long,garch_forecast_vol_pct<=30,111,-1.23,-0.0963,-1.22,34,-0.0727,-0.45,0.12,STATISTICALLY_USELESS,True,0.22132122009359526,735,0.018448795180722892,False
LONDON_METALS,15,1.0,short,garch_forecast_vol_pct<=30,96,-1.23,-0.1053,-1.79,29,0.0572,0.34,0.21,STATISTICALLY_USELESS,False,0.22173437733243725,736,0.018473895582329317,False
EUROPE_FLOW,5,2.0,short,day_of_week==4,92,-1.23,-0.1452,-0.43,28,-0.3401,-1.54,0.06,STATISTICALLY_USELESS,True,0.22186748774419826,737,0.018498995983935743,False
COMEX_SETTLE,15,1.5,short,garch_forecast_vol_pct<=30,89,-1.23,-0.111,-1.26,27,-0.0827,-0.42,0.13,STATISTICALLY_USELESS,True,0.22197523733490612,738,0.018524096385542168,False
US_DATA_830,30,2.0,long,none,507,1.22,0.0622,1.08,153,0.0596,0.59,0.11,STATISTICALLY_USELESS,True,0.2230331737033911,739,0.018549196787148597,False
TOKYO_OPEN,5,1.5,long,atr_20_pct>=60,302,-1.22,-0.0696,-3.12,91,0.2188,1.83,0.53,DIRECTIONAL_ONLY,False,0.22341987495557278,740,0.018574297188755022,False
TOKYO_OPEN,30,1.5,long,atr_20_pct>=75,247,1.22,0.0857,-0.39,75,0.3529,2.57,0.06,STATISTICALLY_USELESS,False,0.22363315747353055,741,0.018599397590361447,False
CME_REOPEN,15,2.0,long,atr_20_pct>=60,232,1.22,0.083,-0.82,70,0.4141,2.92,0.08,STATISTICALLY_USELESS,False,0.2237089315050255,742,0.018624497991967873,False
TOKYO_OPEN,30,2.0,long,garch_forecast_vol_pct>=70,174,1.22,0.1219,0.02,53,0.3962,1.99,0.05,STATISTICALLY_USELESS,True,0.22412536441363598,743,0.018649598393574298,False
LONDON_METALS,30,2.0,long,overnight_range_pct>=70,174,1.22,0.1215,0.81,53,0.1809,0.95,0.08,STATISTICALLY_USELESS,True,0.22412536441363598,744,0.018674698795180723,False
EUROPE_FLOW,15,1.0,long,day_of_week==0,110,-1.22,-0.0988,-1.02,33,-0.1081,-0.66,0.1,STATISTICALLY_USELESS,True,0.22509791829795148,745,0.01869979919678715,False
US_DATA_1000,5,1.0,long,day_of_week==4,106,1.22,0.1006,1.07,32,0.0988,0.6,0.1,STATISTICALLY_USELESS,True,0.225197966726594,746,0.018724899598393574,False
US_DATA_830,30,2.0,short,day_of_week==2,92,1.22,0.1565,0.64,28,0.298,1.17,0.07,STATISTICALLY_USELESS,True,0.22561719420756393,747,0.018750000000000003,False
TOKYO_OPEN,30,1.5,short,day_of_week==1,80,-1.22,-0.1421,-1.48,24,-0.0214,-0.09,0.15,STATISTICALLY_USELESS,True,0.2260943890152854,748,0.018775100401606428,False
COMEX_SETTLE,30,1.5,long,none,483,-1.21,-0.0469,-1.97,145,0.044,0.56,0.25,STATISTICALLY_USELESS,False,0.2268719669478272,749,0.018800200803212853,False
LONDON_METALS,5,2.0,long,atr_20_pct>=60,321,-1.21,-0.0806,-1.82,97,0.0529,0.39,0.22,STATISTICALLY_USELESS,False,0.2271719579917281,750,0.01882530120481928,False
US_DATA_830,5,1.0,long,overnight_range_pct>=70,162,-1.21,-0.0833,-1.02,49,-0.0835,-0.63,0.1,STATISTICALLY_USELESS,True,0.2280524526962299,751,0.018850401606425704,False
COMEX_SETTLE,5,1.5,short,garch_forecast_vol_pct<=30,99,-1.21,-0.1094,-2.15,30,0.1288,0.68,0.28,STATISTICALLY_USELESS,False,0.22918945788970457,752,0.01887550200803213,False
US_DATA_830,5,2.0,long,day_of_week==2,98,-1.21,-0.1416,-1.89,30,0.0949,0.4,0.23,STATISTICALLY_USELESS,False,0.22921938009075868,753,0.018900602409638555,False
US_DATA_1000,15,2.0,short,day_of_week==2,93,1.21,0.1461,0.69,28,0.265,1.08,0.07,STATISTICALLY_USELESS,True,0.22937871955394634,754,0.01892570281124498,False
COMEX_SETTLE,5,2.0,short,day_of_week==3,91,-1.21,-0.1347,-0.84,28,-0.1949,-0.88,0.08,STATISTICALLY_USELESS,True,0.22944739761532965,755,0.018950803212851405,False
EUROPE_FLOW,5,2.0,long,atr_20_pct>=60,335,-1.2,-0.0777,-2.22,101,0.1139,0.86,0.3,STATISTICALLY_USELESS,False,0.2309898173522075,756,0.018975903614457834,False
SINGAPORE_OPEN,5,1.5,long,atr_20_pct>=75,237,1.2,0.0855,0.12,72,0.2597,1.84,0.05,STATISTICALLY_USELESS,True,0.23134257821725757,757,0.01900100401606426,False
NYSE_OPEN,30,1.5,long,garch_forecast_vol_pct>=70,155,1.2,0.0896,0.97,47,0.1039,0.71,0.1,STATISTICALLY_USELESS,True,0.2319821413651275,758,0.019026104417670685,False
TOKYO_OPEN,15,1.0,short,garch_forecast_vol_pct>=70,151,-1.2,-0.0855,-1.43,46,-0.0134,-0.1,0.15,STATISTICALLY_USELESS,True,0.23203119430245006,759,0.01905120481927711,False
US_DATA_1000,15,1.0,short,atr_20_pct<=40,108,-1.2,-0.0906,-1.39,33,-0.0115,-0.08,0.15,STATISTICALLY_USELESS,True,0.23278955367708148,760,0.019076305220883535,False
US_DATA_1000,30,1.0,short,day_of_week==2,93,1.2,0.1012,0.74,28,0.1715,1.0,0.08,STATISTICALLY_USELESS,True,0.23322038418163055,761,0.01910140562248996,False
EUROPE_FLOW,15,1.5,short,day_of_week==0,86,-1.2,-0.1341,-0.97,26,-0.1513,-0.7,0.09,STATISTICALLY_USELESS,True,0.23347330983467424,762,0.019126506024096386,False
EUROPE_FLOW,15,2.0,short,atr_20_pct>=75,227,-1.19,-0.0994,-2.01,69,0.1099,0.67,0.26,STATISTICALLY_USELESS,False,0.2352949647263422,763,0.01915160642570281,False
COMEX_SETTLE,5,1.5,long,day_of_week==3,113,-1.19,-0.1061,-0.94,34,-0.1273,-0.73,0.09,STATISTICALLY_USELESS,True,0.23656277339278242,764,0.019176706827309237,False
US_DATA_1000,5,2.0,short,none,475,-1.18,-0.063,-1.25,143,-0.032,-0.3,0.13,STATISTICALLY_USELESS,True,0.23859206987333326,765,0.019201807228915665,False
CME_REOPEN,30,1.5,long,atr_20_pct>=75,116,1.18,0.0956,-0.49,35,0.41,2.28,0.06,STATISTICALLY_USELESS,False,0.24043536093048176,766,0.01922690763052209,False
US_DATA_830,30,2.0,long,day_of_week==3,97,1.18,0.1287,1.12,30,0.1151,0.49,0.11,STATISTICALLY_USELESS,True,0.2409159617447698,767,0.019252008032128516,False
US_DATA_1000,30,1.5,long,day_of_week==0,96,1.18,0.1149,0.68,29,0.2042,1.05,0.07,STATISTICALLY_USELESS,True,0.24094656655246244,768,0.01927710843373494,False
NYSE_OPEN,30,1.0,long,day_of_week==2,94,-1.18,-0.103,-0.15,29,-0.2991,-1.8,0.05,STATISTICALLY_USELESS,True,0.24100974491474123,769,0.019302208835341367,False
LONDON_METALS,30,1.5,long,overnight_range_pct>=70,174,1.17,0.1003,0.7,53,0.1695,1.03,0.07,STATISTICALLY_USELESS,True,0.2436102751966909,770,0.019327309236947792,False
US_DATA_1000,30,2.0,long,overnight_range_pct>=80,123,1.17,0.1123,0.59,37,0.23,1.13,0.07,STATISTICALLY_USELESS,True,0.2442815330748269,771,0.019352409638554217,False
CME_REOPEN,15,1.5,long,garch_forecast_vol_pct>=70,118,1.17,0.0966,-0.99,36,0.5037,2.85,0.1,STATISTICALLY_USELESS,False,0.24437876856410462,772,0.019377510040160643,False
NYSE_OPEN,5,1.0,short,atr_20_pct<=40,116,-1.17,-0.0899,-1.15,35,-0.0534,-0.38,0.11,STATISTICALLY_USELESS,True,0.24442002466640467,773,0.019402610441767068,False
LONDON_METALS,30,1.5,long,day_of_week==2,113,-1.17,-0.1182,-0.81,34,-0.1697,-0.87,0.08,STATISTICALLY_USELESS,True,0.244484664834555,774,0.019427710843373497,False
US_DATA_1000,5,2.0,long,day_of_week==4,106,1.17,0.142,1.32,32,0.0381,0.16,0.13,STATISTICALLY_USELESS,True,0.2446498193717434,775,0.019452811244979922,False
TOKYO_OPEN,30,1.0,short,day_of_week==2,104,-1.17,-0.0942,-2.24,32,0.1584,1.04,0.3,STATISTICALLY_USELESS,False,0.24470111868811806,776,0.019477911646586347,False
LONDON_METALS,15,2.0,short,day_of_week==2,94,-1.17,-0.1433,-1.04,29,-0.135,-0.55,0.1,STATISTICALLY_USELESS,True,0.24499061527692562,777,0.019503012048192773,False
NYSE_OPEN,30,1.5,long,none,499,1.16,0.048,0.74,150,0.0777,0.95,0.08,STATISTICALLY_USELESS,True,0.24660462770144737,778,0.019528112449799198,False
COMEX_SETTLE,5,1.0,long,atr_20_pct>=75,239,-1.16,-0.0609,-1.27,72,-0.0276,-0.26,0.13,STATISTICALLY_USELESS,True,0.24721114296947538,779,0.019553212851405623,False
LONDON_METALS,30,1.0,long,overnight_range_pct>=70,174,1.16,0.0782,0.78,53,0.1159,0.89,0.08,STATISTICALLY_USELESS,True,0.24764718091251894,780,0.01957831325301205,False
COMEX_SETTLE,30,1.0,long,day_of_week==1,102,-1.16,-0.0826,-1.55,31,0.015,0.1,0.17,STATISTICALLY_USELESS,False,0.24878358250465518,781,0.019603413654618474,False
LONDON_METALS,15,1.5,short,day_of_week==0,90,-1.16,-0.1245,-0.28,28,-0.3216,-1.67,0.05,STATISTICALLY_USELESS,True,0.2491512004067784,782,0.0196285140562249,False
US_DATA_830,15,1.0,long,none,505,-1.15,-0.0443,-1.19,152,-0.0242,-0.32,0.12,STATISTICALLY_USELESS,True,0.2506892462049236,783,0.019653614457831328,False
LONDON_METALS,5,2.0,short,overnight_range_pct>=80,121,1.15,0.131,0.3,37,0.3407,1.48,0.05,STATISTICALLY_USELESS,True,0.2524305482027242,784,0.019678714859437754,False
US_DATA_1000,15,1.5,short,overnight_range_pct>=80,113,1.15,0.1109,1.05,34,0.0989,0.51,0.1,STATISTICALLY_USELESS,True,0.2525934904926879,785,0.01970381526104418,False
LONDON_METALS,30,1.0,long,atr_20_pct<=40,109,1.15,0.0902,0.87,33,0.1123,0.75,0.09,STATISTICALLY_USELESS,True,0.2526839913958371,786,0.019728915662650604,False
SINGAPORE_OPEN,15,1.5,long,day_of_week==2,107,-1.15,-0.1156,-0.68,33,-0.1943,-1.0,0.07,STATISTICALLY_USELESS,True,0.25273179667865664,787,0.01975401606425703,False
EUROPE_FLOW,30,2.0,long,day_of_week==1,98,1.15,0.1508,0.53,30,0.3128,1.2,0.06,STATISTICALLY_USELESS,True,0.25297124810256433,788,0.019779116465863455,False
NYSE_OPEN,5,1.5,short,day_of_week==4,97,-1.15,-0.1262,-1.72,30,0.0747,0.35,0.2,STATISTICALLY_USELESS,False,0.25300061745596586,789,0.01980421686746988,False
SINGAPORE_OPEN,30,1.5,short,day_of_week==1,96,-1.15,-0.125,-0.48,29,-0.2699,-1.31,0.06,STATISTICALLY_USELESS,True,0.25303060335491645,790,0.019829317269076305,False
COMEX_SETTLE,5,2.0,short,atr_20_pct<=25,93,-1.15,-0.1099,-1.41,28,0.0055,0.03,0.15,STATISTICALLY_USELESS,False,0.25312446078042766,791,0.01985441767068273,False
