symbol,session,entry_model,confirm_bars,rr_target,filter,n_base,n_on,signals_per_year,avg_on,avg_off,uplift,wr_on,wr_off,years_pos,years_total,years_pos_ratio,train_uplift,test_uplift
MES,1100,E0,1,1.5,fast_le_30,1746,1479,184.875,-0.09928363759296821,-0.20235318352059922,0.10306954592763101,0.4935767410412441,0.46441947565543074,0,0,,0.08418821204057234,
MGC,2300,E1,4,1.0,size_q60_plus,2312,947,86.0909090909091,-0.09932027455121437,-0.3065317216117216,0.20721144706050723,0.5227032734952481,0.47545787545787543,6,7,0.8571428571428571,0.2059881539133943,
M2K,LONDON_OPEN,E0,1,3.0,size_q60_plus,1197,490,81.66666666666667,-0.09950591836734693,-0.1044120226308345,0.0049061042634875734,0.26326530612244897,0.31117397454031115,3,5,0.6,0.010173492990764643,-0.14335123652504755
MES,US_EQUITY_OPEN,E1,5,2.0,fast_le_30,1382,1196,149.5,-0.0995747491638796,-0.22243602150537634,0.12286127234149674,0.3202341137123746,0.2903225806451613,0,0,,0.18954338442565183,
MES,1100,E1,5,2.0,short_q60,1759,346,43.25,-0.099628612716763,-0.2496583864118896,0.1500297736951266,0.34104046242774566,0.31422505307855625,4,6,0.6666666666666666,0.19474075471698113,-0.11551052058205585
MES,CME_OPEN,E1,2,1.0,short_q60,820,182,22.75,-0.0996456043956044,-0.1731153605015674,0.073469756105963,0.4945054945054945,0.5,4,5,0.8,,
MES,1100,E1,1,1.5,size_q60_plus,1806,754,94.25,-0.09965583554376656,-0.36224182509505704,0.2625859895512905,0.41909814323607425,0.36406844106463876,7,7,1.0,0.24170078633535347,0.28277501265822785
MES,1100,E1,4,1.5,long_q60,1773,389,48.625,-0.09973084832904885,-0.2588824421965318,0.15915159386748293,0.4087403598971722,0.3786127167630058,4,6,0.6666666666666666,0.11915116855463756,0.2641905882352941
MES,1100,E1,3,1.5,fast30_and_q60,1781,659,82.375,-0.0997857359635812,-0.3099403743315508,0.2101546383679696,0.41122913505311076,0.3689839572192513,4,6,0.6666666666666666,0.20126755920687683,0.17064743573508928
MES,1000,E1,2,2.5,size_q40_plus,1796,1090,136.25,-0.09979009174311926,-0.32367124645892353,0.22388115471580428,0.29541284403669726,0.26203966005665724,6,7,0.8571428571428571,0.16616069823194482,0.698216289308176
MES,LONDON_OPEN,E1,5,2.0,short_q60,1718,333,41.625,-0.09987327327327326,-0.16051963898916968,0.06064636571589642,0.32432432432432434,0.3256317689530686,3,6,0.5,0.049848614646744144,0.25117260416666665
MES,US_POST_EQUITY,E1,1,1.0,long_fast30,1781,778,97.25,-0.10000231362467865,-0.09983698903290131,-0.00016532459177734382,0.4961439588688946,0.5044865403788634,3,6,0.5,0.019628061941369068,-0.20501855631141344
MES,1000,E1,4,2.0,fast30_and_q40,1778,928,116.0,-0.10001702586206894,-0.24408141176470588,0.14406438590263693,0.3415948275862069,0.31882352941176473,3,6,0.5,0.08799778531915733,0.45034428763440865
MES,1000,E1,1,4.0,fast30_and_q40,1799,940,117.5,-0.10003957446808512,-0.267169848661234,0.16713027419314888,0.20957446808510638,0.19674039580908032,2,6,0.3333333333333333,0.11536498091202757,0.45679162679425833
MES,CME_OPEN,E1,3,1.0,long_q60,765,175,21.875,-0.10012799999999998,-0.1329786440677966,0.03285064406779663,0.49142857142857144,0.5203389830508475,1,5,0.2,,
MGC,1100,E1,2,1.0,size_q60_plus,2551,1056,96.0,-0.1002529356060606,-0.39212173913043474,0.29186880352437417,0.5445075757575758,0.42006688963210703,8,8,1.0,0.2952413418326286,
MES,1000,E1,3,2.5,size_q40_plus,1784,1082,135.25,-0.10028465804066541,-0.33784529914529915,0.23756064110463374,0.29390018484288355,0.25213675213675213,7,7,1.0,0.1727424059488777,0.7168996581196581
MES,US_EQUITY_OPEN,E1,1,2.0,short_fast30,1700,744,93.0,-0.10030779569892476,-0.04827887029288701,-0.05202892540603775,0.3239247311827957,0.348326359832636,1,6,0.16666666666666666,-0.0457145477173774,-0.06252027459344173
MES,US_DATA_OPEN,E1,4,1.0,fast30_and_q40,1661,888,111.0,-0.10035900900900899,-0.1552777490297542,0.054918740020745205,0.49211711711711714,0.51875808538163,4,6,0.6666666666666666,0.03819474464211309,0.0943081081081081
MES,LONDON_OPEN,E1,5,1.0,size_q40_plus,1730,1128,141.0,-0.10050682624113476,-0.20737093023255815,0.10686410399142339,0.4973404255319149,0.49169435215946844,5,6,0.8333333333333334,0.08759155982391999,0.175003125
MES,US_POST_EQUITY,E1,5,2.0,fast30_and_q40,1429,810,101.25,-0.10058716049382714,-0.05759305331179321,-0.04299410718203393,0.3172839506172839,0.3602584814216478,0,6,0.0,-0.04042698770423889,-0.3216548863636363
MES,0900,E1,3,4.0,fast30_and_q60,1676,620,77.5,-0.10066629032258066,-0.33598219696969694,0.23531590664711627,0.2032258064516129,0.18276515151515152,5,6,0.8333333333333334,0.33904076257779453,-0.19348680184194894
MES,1000,E1,2,1.5,short_q60,1799,391,48.875,-0.10070946291560101,-0.20129651988636363,0.10058705697076262,0.4040920716112532,0.3977272727272727,3,6,0.5,0.06642267789745004,0.2710783266873431
M2K,0900,E0,1,1.5,long_q60,929,224,37.333333333333336,-0.10073303571428571,-0.3116822695035461,0.2109492337892604,0.4419642857142857,0.40709219858156026,4,5,0.8,,
M2K,US_DATA_OPEN,E1,2,1.0,size_q40_plus,1201,740,123.33333333333333,-0.10077162162162162,-0.3006941431670282,0.19992252154540657,0.5054054054054054,0.45770065075921906,5,5,1.0,0.17371562034337545,0.2867094457013575
M2K,US_POST_EQUITY,E1,1,2.0,fast30_and_q60,1163,467,77.83333333333333,-0.10080021413276231,-0.05733879310344829,-0.043461421029314024,0.32119914346895073,0.3577586206896552,1,5,0.2,0.007174492207192074,-0.2880416666666667
M2K,US_POST_EQUITY,E1,1,2.0,size_q40_plus,1163,704,117.33333333333333,-0.10089176136363637,-0.03475751633986928,-0.06613424502376708,0.32386363636363635,0.37254901960784315,1,5,0.2,-0.04298206398240745,-0.2439119401874721
MES,LONDON_OPEN,E1,4,1.5,long_fast30,1742,767,95.875,-0.10104928292046937,-0.160712,0.05966271707953062,0.41199478487614083,0.38974358974358975,4,6,0.6666666666666666,0.09480323684531435,-0.134349393939394
MES,1000,E1,3,2.0,fast30_and_q40,1784,931,116.375,-0.1011614393125671,-0.2852762016412661,0.184114762328699,0.3426423200859291,0.3071512309495897,5,6,0.8333333333333334,0.1348118123830991,0.468766906710311
MES,1100,E1,4,4.0,size_q60_plus,1760,730,91.25,-0.10123232876712328,-0.31020961165048544,0.20897728288336215,0.20410958904109588,0.18640776699029127,6,7,0.8571428571428571,0.18173006250097537,0.2597955957867018
MGC,1800,E0,1,2.0,fast30_and_q40,2516,1247,113.36363636363636,-0.10123576583801122,-0.3858791962174941,0.2846434303794829,0.4234161988773055,0.3750985027580772,4,5,0.8,0.2556859733303033,
MES,LONDON_OPEN,E1,5,1.0,fast30_and_q40,1730,1052,131.5,-0.10126131178707226,-0.19422138643067846,0.0929600746436062,0.49619771863117873,0.4941002949852507,4,5,0.8,0.06832270444846014,0.1910309523809524
M6E,LONDON_OPEN,E0,1,2.5,fast30_and_q60,1238,544,90.66666666666667,-0.10133511029411765,-0.30640821325648415,0.2050731029623665,0.34375,0.3357348703170029,5,5,1.0,0.12017625961842521,0.4820261670761671
MES,US_DATA_OPEN,E0,1,2.0,long_q60,1696,367,45.875,-0.10141961852861037,-0.032031301730624524,-0.06938831679798585,0.32697547683923706,0.41384499623777277,1,6,0.16666666666666666,-0.03426995240853275,-0.26058021390374336
M2K,1000,E0,1,2.5,short_fast30,1072,520,86.66666666666667,-0.10144,-0.20904891304347825,0.10760891304347825,0.36923076923076925,0.32971014492753625,3,5,0.6,0.15214526712759274,-0.0057484905660377394
MGC,1100,E1,4,4.0,long_q60,2392,490,44.54545454545455,-0.10148795918367347,-0.370878443743428,0.2693904845597545,0.2163265306122449,0.1861198738170347,7,8,0.875,0.2816906484535683,0.10065885187513096
MES,1000,E1,1,4.0,size_q40_plus,1799,1091,136.375,-0.10149202566452796,-0.30057669491525424,0.19908466925072626,0.20898258478460127,0.19491525423728814,4,7,0.5714285714285714,0.1292500830317224,0.8144585466034755
MES,US_DATA_OPEN,E1,4,1.0,long_q60,1661,368,46.0,-0.10150489130434784,-0.13286519721577728,0.03136030591142944,0.4782608695652174,0.5119876256767208,2,6,0.3333333333333333,0.041647275851993376,-0.02905861801242232
M2K,1000,E0,1,3.0,fast30_and_q40,1072,646,107.66666666666667,-0.10158900928792569,-0.20766830985915494,0.10607930057122925,0.29256965944272445,0.3380281690140845,3,5,0.6,0.09156978474200692,-0.03478603382433171
MES,1100,E0,1,1.5,long_fast30,1746,767,95.875,-0.10161029986962192,-0.12557068437180796,0.023960384502186044,0.4915254237288136,0.48723186925434114,3,6,0.5,-0.029472150480469667,0.26690181874999996
M2K,1100,E0,1,1.0,long_q60,1000,214,35.666666666666664,-0.10170934579439253,-0.2411591603053435,0.13944981451095098,0.5841121495327103,0.4872773536895674,2,4,0.5,0.06916747890236408,0.31564411893789773
MES,1100,E1,4,4.0,fast30_and_q60,1760,649,81.125,-0.10173420647149464,-0.29468046804680464,0.19294626157531,0.2033898305084746,0.18811881188118812,5,6,0.8333333333333334,0.16370378164112487,0.23257171094853035
MES,1000,E1,5,2.5,size_q40_plus,1770,1073,134.125,-0.10177604846225534,-0.2671150645624103,0.16533901610015495,0.2907735321528425,0.2697274031563845,3,7,0.42857142857142855,0.07200855841820142,0.8720647419171865
MES,LONDON_OPEN,E1,5,1.0,size_q60_plus,1730,712,89.0,-0.10184508426966292,-0.16276552062868366,0.06092043635902074,0.48735955056179775,0.5009823182711198,3,6,0.5,0.03198985865863502,0.24045974237288134
MGC,1800,E0,1,2.0,fast30_and_q60,2516,894,81.27272727272727,-0.10184574944071587,-0.32359531442663375,0.22174956498591789,0.3970917225950783,0.4001233045622688,2,5,0.4,0.1734564065215771,
MGC,1800,E0,1,3.0,fast30_and_q40,2507,1244,113.0909090909091,-0.10197620578778137,-0.42965399841646873,0.32767779262868735,0.3183279742765273,0.283452098178939,4,5,0.8,0.30626593392660384,
MES,US_DATA_OPEN,E1,3,1.5,short_q60,1655,316,39.5,-0.10201803797468356,-0.18558498879761015,0.08356695082292659,0.3860759493670886,0.38760268857356234,2,6,0.3333333333333333,-0.031139752670360427,0.5689495475113122
MES,0030,E1,1,2.0,short_q60,1728,377,47.125,-0.10205225464190978,-0.09861976313841599,-0.003432491503493798,0.3183023872679045,0.34122871946706146,3,6,0.5,-0.0047764336793540835,-0.035477114427860695
MES,1000,E1,3,4.0,fast30_and_q40,1776,927,115.875,-0.1020554476806904,-0.27923663133097765,0.17718118365028723,0.20496224379719524,0.18610129564193167,3,6,0.5,0.1265053380999849,0.3928725545043192
MES,LONDON_OPEN,E1,4,2.5,fast30_and_q40,1727,1048,131.0,-0.10206078244274809,-0.2269580265095729,0.1248972440668248,0.28435114503816794,0.27245949926362295,4,5,0.8,0.10284576235785566,0.24940319384319387
MES,0030,E1,3,3.0,short_q60,1468,317,39.625,-0.10210315457413248,-0.2118437011294526,0.10974054655532013,0.23659305993690852,0.2215464813205908,3,6,0.5,0.10434991359133737,-0.06625417956656349
MGC,US_POST_EQUITY,E1,2,1.0,size_q60_plus,1364,586,83.71428571428571,-0.10217150170648465,-0.2231227506426735,0.12095124893618886,0.5017064846416383,0.4922879177377892,5,6,0.8333333333333334,0.07977115662189233,0.11744459390862942
M2K,0030,E0,1,2.0,size_q60_plus,1201,500,83.33333333333333,-0.1022484,0.03396718972895863,-0.13621558972895864,0.322,0.4122681883024251,1,5,0.2,-0.17148922410922413,-0.06642803696191119
M2K,0030,E1,1,1.5,size_q40_plus,1231,763,127.16666666666667,-0.10226159895150723,-0.17477649572649573,0.0725148967749885,0.38794233289646135,0.3952991452991453,3,5,0.6,0.0308881450197922,0.20560092428711893
MGC,1100,E1,5,1.5,size_q60_plus,2481,1019,92.63636363636364,-0.10229322865554466,-0.34698960328317374,0.24469637462762908,0.4278704612365064,0.399452804377565,8,8,1.0,0.26285537809458887,
MES,1100,E1,2,1.5,size_q60_plus,1792,748,93.5,-0.10236229946524066,-0.34171954022988504,0.23935724076464437,0.41310160427807485,0.36398467432950193,7,7,1.0,0.22218541958041962,0.23766537348002312
M6E,0030,E0,1,1.5,short_q60,1245,274,45.666666666666664,-0.10239744525547445,-0.24771946446961893,0.14532201921414448,0.4744525547445255,0.47167868177136973,4,5,0.8,0.11295086678485504,0.23345375089734388
MES,CME_CLOSE,E1,2,1.0,short_fast30,985,420,52.5,-0.1024107142857143,-0.012471681415929194,-0.08993903286978511,0.5,0.5699115044247788,1,6,0.16666666666666666,,
M2K,US_POST_EQUITY,E1,2,2.0,fast30_and_q60,1060,414,69.0,-0.10242801932367152,-0.08501486068111455,-0.017413158642556964,0.3188405797101449,0.34210526315789475,2,5,0.4,0.004449723735509031,-0.14235891961970612
MGC,2300,E0,2,1.0,long_fast30,921,269,24.454545454545453,-0.10246133828996283,-0.1790320552147239,0.07657071692476107,0.5836431226765799,0.5322085889570553,3,6,0.5,,
M2K,US_POST_EQUITY,E1,5,2.0,short_fast30,871,437,72.83333333333333,-0.10249725400457667,-0.24333133640552998,0.1408340824009533,0.32494279176201374,0.2764976958525346,5,5,1.0,,0.29646017628205135
MES,1000,E1,1,4.0,short_q60,1799,392,49.0,-0.10251632653061224,-0.20138571428571428,0.09886938775510204,0.20408163265306123,0.20326936744847193,3,6,0.5,-0.001834767601585796,0.4621502970002971
MES,LONDON_OPEN,E1,5,1.0,fast30_and_q60,1730,682,85.25,-0.10255278592375366,-0.1605610687022901,0.058008282778536424,0.4868035190615836,0.5009541984732825,3,6,0.5,0.02461828694794574,0.25625338707492207
MES,1000,E1,5,2.5,fast30_and_q40,1770,923,115.375,-0.10261040086673888,-0.2369250295159386,0.13431462864919974,0.2903575297941495,0.27390791027154665,2,6,0.3333333333333333,0.03400671687747425,0.6661852852852852
MES,US_POST_EQUITY,E1,1,2.0,fast_le_30,1698,1447,180.875,-0.10270034554250174,-0.24396254980079682,0.14126220425829508,0.33033863165169314,0.30677290836653387,0,0,,0.14561070418321273,
MES,1100,E0,2,1.5,long_fast30,652,283,35.375,-0.1027321554770318,-0.09492276422764227,-0.007809391249389522,0.4840989399293286,0.5040650406504065,3,6,0.5,,
M2K,1100,E0,1,1.5,fast30_and_q60,999,420,70.0,-0.1027790476190476,-0.30565198618307426,0.20287293856402666,0.46904761904761905,0.4421416234887737,4,5,0.8,0.19400290677674575,0.2961195523492416
MES,1000,E1,4,1.5,size_q40_plus,1780,1080,135.0,-0.10281157407407407,-0.27818599999999993,0.17537442592592586,0.4083333333333333,0.3742857142857143,5,7,0.7142857142857143,0.1251532282065359,0.5124326787290379
M2K,LONDON_OPEN,E1,3,4.0,short_q60,1255,236,39.333333333333336,-0.1028491525423729,-0.21608645731108928,0.11323730476871638,0.2033898305084746,0.19332679097154074,4,5,0.8,0.07291626712780841,
M2K,US_DATA_OPEN,E1,3,1.0,fast30_and_q40,1174,644,107.33333333333333,-0.10286863354037269,-0.26525811320754716,0.16238947966717449,0.5031055900621118,0.45849056603773586,4,5,0.8,0.12071249906845721,0.33558889522451896
MES,US_POST_EQUITY,E0,1,4.0,size_q60_plus,1585,615,76.875,-0.10287219512195121,-0.016319793814432992,-0.08655240130751822,0.191869918699187,0.23608247422680412,1,6,0.16666666666666666,-0.07899322615606937,-0.17545922567143352
MES,US_DATA_OPEN,E1,2,1.0,size_q60_plus,1728,723,90.375,-0.10289432918395575,-0.15563323383084576,0.05273890464689002,0.48132780082987553,0.5263681592039801,3,7,0.42857142857142855,0.015876239846728007,0.17785470359962527
M2K,US_EQUITY_OPEN,E1,2,1.5,size_q60_plus,1000,407,67.83333333333333,-0.10291228501228501,-0.06935531197301854,-0.03355697303926647,0.3759213759213759,0.403035413153457,2,5,0.4,-0.025034174101760273,-0.05824877014418993
MGC,1100,E0,2,2.5,short_q60,890,182,16.545454545454547,-0.10293076923076924,-0.27286101694915255,0.1699302477183833,0.3241758241758242,0.3333333333333333,2,4,0.5,,
M2K,US_DATA_OPEN,E1,5,1.0,short_fast30,1140,557,92.83333333333333,-0.10295798922800718,-0.1562852487135506,0.05332725948554341,0.5242369838420108,0.48198970840480276,3,5,0.6,0.04061600227202314,0.1313131289308176
M2K,0030,E1,4,1.0,short_fast30,1119,556,92.66666666666667,-0.10303381294964029,-0.11783836589698045,0.014804552947340163,0.4910071942446043,0.4849023090586146,4,5,0.8,0.00487556319546506,0.040985185805155686
MES,0900,E1,3,2.5,short_q60,1689,339,42.375,-0.10307581120943954,-0.30182637037037036,0.19875055916093082,0.2890855457227139,0.25925925925925924,5,6,0.8333333333333334,0.2809371229969637,-0.011326436781609162
MES,1000,E1,4,1.5,fast30_and_q40,1780,929,116.125,-0.10314499461786868,-0.24670387779083433,0.14355888317296567,0.40796555435952636,0.3807285546415981,4,6,0.6666666666666666,0.10084269161132434,0.3256152385752688
MES,0030,E1,1,1.0,fast_le_30,1791,1535,191.875,-0.10321218241042346,-0.19436875,0.09115656758957655,0.49576547231270357,0.484375,0,0,,0.07995660800986136,
MES,1100,E1,1,1.0,size_q60_plus,1806,754,94.25,-0.10327055702917771,-0.33350941064638784,0.23023885361721014,0.5225464190981433,0.4752851711026616,7,7,1.0,0.21421002807552056,0.2517501898734177
MES,1000,E1,3,2.0,size_q40_plus,1784,1082,135.25,-0.10334731977818853,-0.3215101139601139,0.21816279418192538,0.3419593345656192,0.3005698005698006,7,7,1.0,0.16921338713865325,0.5818036111111111
M2K,US_EQUITY_OPEN,E1,3,1.5,fast30_and_q40,942,555,92.5,-0.10335063063063063,-0.0461514211886305,-0.05719920944200013,0.37657657657657656,0.4134366925064599,1,5,0.2,,-0.09160887387387387
MES,US_EQUITY_OPEN,E1,4,2.0,long_fast30,1454,624,78.0,-0.10344166666666665,-0.08675361445783131,-0.016688052208835347,0.32051282051282054,0.3289156626506024,2,6,0.3333333333333333,0.015274581145286334,-0.14925698653198655
M2K,US_POST_EQUITY,E1,4,1.5,long_fast30,1006,492,82.0,-0.1035459349593496,-0.005545719844357977,-0.09800021511499163,0.39227642276422764,0.43190661478599224,2,5,0.4,-0.1168930463487651,0.011164793244030288
MES,1000,E1,3,2.0,fast30_and_q60,1784,657,82.125,-0.10357351598173516,-0.23910745341614908,0.13553393743441394,0.334855403348554,0.3203194321206744,4,6,0.6666666666666666,0.0744544931825179,0.36340433337514105
MES,0030,E1,5,2.5,fast30_and_q40,1401,824,103.0,-0.10368980582524273,-0.21700138648180242,0.11331158065655969,0.27305825242718446,0.2582322357019064,3,6,0.5,0.11686425908115491,-0.057527170868347285
MES,LONDON_OPEN,E1,1,4.0,fast30_and_q60,1789,699,87.375,-0.10371001430615165,-0.2681806422018349,0.16447062789568326,0.1988555078683834,0.18256880733944955,4,6,0.6666666666666666,0.09703240661890217,0.5871237512303149
MES,CME_OPEN,E1,3,1.0,fast30_and_q40,765,444,55.5,-0.1037238738738739,-0.15553395638629283,0.051810082512418934,0.5,0.5327102803738317,3,5,0.6,,
MES,LONDON_OPEN,E1,3,1.0,size_q60_plus,1761,724,90.5,-0.10372831491712707,-0.2014356798457088,0.09770736492858172,0.4889502762430939,0.4840887174541948,5,6,0.8333333333333334,0.06716544817216283,0.2773572093023256
MGC,2300,E0,1,1.5,fast30_and_q40,2532,1252,113.81818181818181,-0.10376070287539936,-0.28458,0.18081929712460065,0.4544728434504792,0.4609375,5,5,1.0,0.18978681217780033,
MGC,1100,E1,4,1.0,size_q60_plus,2506,1035,94.0909090909091,-0.10384077294685991,-0.36419422161794696,0.26035344867108706,0.5352657004830917,0.4493541808293678,8,8,1.0,0.2650970261678451,
MES,LONDON_OPEN,E1,4,1.0,size_q60_plus,1744,716,89.5,-0.10386745810055867,-0.15711653696498057,0.0532490788644219,0.48743016759776536,0.5068093385214008,4,6,0.6666666666666666,0.01619813110457885,0.26348742063492064
MGC,1800,E0,1,1.5,long_q60,2517,538,48.90909090909091,-0.10391672862453531,-0.29207306720565945,0.18815633858112413,0.4758364312267658,0.44618494188984337,5,8,0.625,0.13918787105751393,0.08621129476584023
MES,LONDON_OPEN,E1,2,2.5,short_q60,1780,349,43.625,-0.10394469914040116,-0.20710726764500348,0.10316256850460231,0.2808022922636103,0.2690426275331936,3,6,0.5,0.04405174779818394,0.5029288518062008
MGC,2300,E1,4,1.0,fast30_and_q60,2312,836,76.0,-0.10397165071770334,-0.28831422764227643,0.1843425769245731,0.5179425837320574,0.4817073170731707,4,5,0.8,0.18807253102877627,
M2K,US_POST_EQUITY,E1,1,2.5,short_fast30,1104,560,93.33333333333333,-0.10397839285714286,-0.13199522058823532,0.02801682773109246,0.2839285714285714,0.27941176470588236,3,5,0.6,0.0550691774143509,-0.10426629984051036
MGC,1100,E0,1,3.0,fast30_and_q40,2489,1099,99.9090909090909,-0.10399099181073702,-0.2705651798561151,0.1665741880453781,0.2902638762511374,0.3237410071942446,2,5,0.4,0.12239569669662856,
MES,LONDON_OPEN,E1,3,2.5,size_q40_plus,1746,1132,141.5,-0.10400821554770319,-0.2615664495114007,0.1575582339636975,0.28533568904593637,0.26547231270358307,5,6,0.8333333333333334,0.1442650407941898,0.1876397435897436
