symbol,session,entry_model,confirm_bars,rr_target,filter,n_base,n_on,signals_per_year,avg_on,avg_off,uplift,wr_on,wr_off,years_pos,years_total,years_pos_ratio,train_uplift,test_uplift,n_test_on,n_test_off
MES,LONDON_OPEN,E1,4,1.5,fast_le_15,1742,1374,171.75,-0.10800655021834062,-0.2331467391304348,0.12514018891209416,0.40756914119359533,0.3695652173913043,2,4,0.5,0.13728612970521542,,221,24
MES,US_DATA_OPEN,E1,1,1.5,fast_and_q75,1732,314,39.25,-0.1080687898089172,-0.16981121297602256,0.06174242316710536,0.37898089171974525,0.4076163610719323,3,6,0.5,0.035368045701115236,0.22981150412087908,64,182
M6E,LONDON_OPEN,E0,1,3.0,size_q50_plus,1235,645,107.5,-0.10808201550387596,-0.3344262711864407,0.22634425568256472,0.30387596899224806,0.29152542372881357,4,5,0.8,0.1646441804768897,0.46769752240021734,127,116
MES,LONDON_OPEN,E1,1,1.0,size_q50_plus,1804,964,120.5,-0.10808371369294606,-0.23321214285714287,0.1251284291641968,0.49896265560165975,0.49047619047619045,6,7,0.8571428571428571,0.09369376290036668,0.25936612720612723,165,91
MES,LONDON_OPEN,E1,4,2.5,short_fast,1727,659,82.375,-0.10809863429438542,-0.17774082397003746,0.06964218967565204,0.2898330804248862,0.27340823970037453,3,6,0.5,0.03938857051932779,0.22646190177638453,99,145
MES,LONDON_OPEN,E1,5,1.5,fast_le_15,1727,1361,170.125,-0.10816024981631153,-0.19737486338797813,0.0892146135716666,0.4055841293166789,0.3825136612021858,2,4,0.5,0.1167995764092538,,218,24
MGC,1000,E1,5,2.5,fast_and_q75,2477,472,42.90909090909091,-0.10823072033898307,-0.3746205486284289,0.26638982828944585,0.3114406779661017,0.2832917705735661,5,6,0.8333333333333334,0.22658422234101477,0.07130525476295971,185,61
MES,1000,E1,2,4.0,size_q50_plus,1788,952,119.0,-0.10830073529411766,-0.2841654306220096,0.17586469532789195,0.2027310924369748,0.1901913875598086,4,7,0.5714285714285714,0.12673852168575162,0.5115363155363156,189,66
M2K,0030,E1,4,1.0,long_only,1119,555,92.5,-0.10836954954954957,-0.11256152482269505,0.004191975273145479,0.4900900900900901,0.4858156028368794,2,5,0.4,0.022935746919998723,-0.05638130434782608,115,104
MGC,CME_OPEN,E0,1,3.0,size_q75_plus,1089,282,25.636363636363637,-0.10837269503546099,-0.5835681536555143,0.4751954586200533,0.2730496453900709,0.1970260223048327,5,5,1.0,,,0,0
M2K,US_DATA_OPEN,E1,4,2.0,short_only,1117,582,97.0,-0.10840171821305841,-0.20757383177570093,0.09917211356264252,0.35223367697594504,0.30654205607476637,4,5,0.8,0.09412808356726406,0.19513620408163262,125,98
MGC,US_POST_EQUITY,E0,2,1.0,long_only,517,291,41.57142857142857,-0.10846529209621995,-0.1329522123893805,0.024486920293160533,0.5567010309278351,0.5442477876106194,5,6,0.8333333333333334,,,0,0
M2K,0900,E0,1,2.0,fast_and_q75,929,207,34.5,-0.10852463768115943,-0.31954764542936287,0.21102300774820343,0.34782608695652173,0.3490304709141274,5,5,1.0,,,0,0
MES,1100,E1,2,1.0,size_q75_plus,1793,468,58.5,-0.10852820512820512,-0.2572035471698113,0.1486753420416062,0.49786324786324787,0.49660377358490565,4,6,0.6666666666666666,0.13559549078300778,0.1270823704438383,109,148
MGC,1100,E1,2,1.0,size_q75_plus,2551,653,59.36363636363637,-0.10853445635528329,-0.32730036880927293,0.21876591245398963,0.5145482388973966,0.4567966280295047,7,8,0.875,0.2171599666965544,-0.027783333333333313,208,48
MES,US_EQUITY_OPEN,E1,5,1.5,fast_and_q75,1495,363,45.375,-0.1085349862258953,-0.030093021201413436,-0.07844196502448186,0.3691460055096419,0.4196113074204947,0,6,0.0,-0.1237431345500849,-0.10959362370902562,85,131
MES,0900,E0,1,1.0,fast_le_15,1661,1207,150.875,-0.10864606462303232,-0.18885660792951542,0.0802105433064831,0.5807787903893952,0.5220264317180616,3,6,0.5,0.0971062910949557,,207,35
MES,0900,E1,4,3.0,mid_15_60,1671,253,31.625,-0.1087600790513834,-0.2576007052186178,0.14884062616723437,0.2648221343873518,0.23342736248236953,5,6,0.8333333333333334,0.15958988568797416,,36,206
MES,US_POST_EQUITY,E1,2,2.0,long_only,1608,819,102.375,-0.10878437118437119,-0.11130646387832699,0.002522092693955799,0.3321123321123321,0.3257287705956908,4,7,0.5714285714285714,0.024068529411764697,-0.10440902643455836,132,94
MES,0030,E1,1,2.0,size_q75_plus,1728,454,56.75,-0.10885792951541849,-0.09598704866562009,-0.0128708808497984,0.31277533039647576,0.3445839874411303,3,6,0.5,-0.02252864660689073,-0.12728881070640174,96,151
M6E,0030,E0,1,2.0,size_q75_plus,1230,320,53.333333333333336,-0.10888687499999998,-0.28631263736263735,0.17742576236263735,0.378125,0.389010989010989,4,5,0.8,0.20167352999028093,0.012525316659943664,67,185
M2K,LONDON_OPEN,E0,1,4.0,short_only,1197,564,94.0,-0.10892712765957446,-0.12386635071090046,0.014939223051326,0.2322695035460993,0.2259083728278041,3,5,0.6,0.022292862615856168,0.03986629530600122,99,136
MES,1000,E1,5,2.5,long_fast,1770,624,78.0,-0.10894374999999999,-0.1984328097731239,0.08948905977312392,0.30128205128205127,0.27225130890052357,2,6,0.3333333333333333,0.07712973935915832,-0.013458429312318977,101,147
M2K,US_DATA_OPEN,E0,1,2.5,size_q75_plus,1154,297,49.5,-0.10899124579124578,-0.055102567094515754,-0.05388867869673002,0.27946127946127947,0.35822637106184363,2,5,0.4,-0.0626376958907606,0.02103305555555557,48,180
M2K,1000,E0,1,1.0,short_fast,1072,481,80.16666666666667,-0.1089964656964657,-0.2266773265651438,0.1176808608686781,0.6008316008316008,0.5245346869712352,5,5,1.0,0.12603727309422208,0.10591306254767358,92,114
MGC,2300,E0,2,2.5,short_fast,889,253,23.0,-0.1090217391304348,-0.24220801886792456,0.13318627973748975,0.33992094861660077,0.32547169811320753,3,6,0.5,,,0,0
MES,0900,E0,2,2.0,short_fast,671,250,31.25,-0.1090452,-0.10400546318289786,-0.005039736817102139,0.404,0.42280285035629456,3,6,0.5,,,0,0
MES,LONDON_OPEN,E1,2,1.0,size_q75_plus,1787,467,58.375,-0.10904710920770877,-0.17759,0.06854289079229123,0.4817987152034261,0.4954545454545455,4,6,0.6666666666666666,0.02823730667574484,0.2343133649153029,81,172
M2K,CME_CLOSE,E1,3,1.0,fast_and_q75,569,155,25.833333333333332,-0.10908516129032261,-0.2420572463768116,0.132972085086489,0.49032258064516127,0.45893719806763283,3,4,0.75,,,0,0
MES,1000,E1,1,2.0,long_only,1805,879,109.875,-0.10931308304891924,-0.19278207343412526,0.08346899038520603,0.36973833902161546,0.33369330453563717,6,7,0.8571428571428571,0.07261692199407374,0.06003416305916304,132,126
MES,CME_OPEN,E1,4,1.0,long_fast,713,251,31.375,-0.10937011952191233,-0.1449547619047619,0.03558464238284956,0.5139442231075697,0.5,4,6,0.6666666666666666,,,0,0
M2K,0900,E1,5,3.0,fast_and_q75,1201,217,36.166666666666664,-0.109373732718894,-0.4115184959349593,0.3021447632160653,0.2534562211981567,0.2073170731707317,5,5,1.0,0.303489836796608,0.2835571584699454,61,180
MES,0030,E1,5,2.5,fast_le_15,1401,1131,141.375,-0.1094080459770115,-0.3218877777777778,0.2124797318007663,0.27674624226348365,0.22592592592592592,1,1,1.0,0.2040952194010004,,187,15
MES,US_EQUITY_OPEN,E1,1,2.5,short_fast,1631,676,84.5,-0.10948298816568046,-0.11370879581151833,0.004225807645837867,0.27514792899408286,0.27853403141361255,3,6,0.5,-0.0007988683027201349,-0.013849194927329708,116,121
M6E,US_EQUITY_OPEN,E0,1,2.5,size_q50_plus,1222,671,111.83333333333333,-0.10961266766020866,-0.3421923774954628,0.2325797098352541,0.3442622950819672,0.32667876588021777,4,5,0.8,0.2135105752711016,0.30181613853146405,123,127
MES,1000,E0,1,2.5,mid_15_60,1767,210,26.25,-0.10963285714285716,-0.009040976236351967,-0.10059188090650518,0.319047619047619,0.3673731535003211,2,6,0.3333333333333333,-0.04819575039141131,,36,217
MES,US_POST_EQUITY,E1,1,1.0,long_only,1781,912,114.0,-0.10964440789473684,-0.08969228998849252,-0.01995211790624432,0.49780701754385964,0.5040276179516686,4,7,0.5714285714285714,-0.0034146832663989185,-0.20477494905756494,151,104
MES,LONDON_OPEN,E1,5,1.5,long_fast,1727,707,88.375,-0.10974243281471005,-0.13907588235294116,0.02933344953823111,0.40594059405940597,0.39705882352941174,3,6,0.5,0.05706461717992843,-0.14912465846994535,122,120
M2K,US_DATA_OPEN,E1,5,2.0,short_only,1094,571,95.16666666666667,-0.10974360770577934,-0.20891701720841302,0.09917340950263367,0.3502626970227671,0.30401529636711283,4,5,0.8,0.10706141903002725,0.14954725609756103,123,96
M2K,US_DATA_OPEN,E1,4,2.0,short_fast,1117,501,83.5,-0.10974530938123753,-0.19344058441558443,0.0836952750343469,0.35528942115768464,0.31006493506493504,3,5,0.6,0.07427285862785864,0.24224830003222692,107,116
MGC,1100,E1,2,3.0,fast_and_q75,2506,448,40.72727272727273,-0.10978169642857141,-0.3363478134110787,0.2265661169825073,0.2544642857142857,0.25072886297376096,2,5,0.4,0.23905643956676326,-0.13821062529020278,182,71
M2K,US_DATA_OPEN,E1,3,1.0,size_q50_plus,1174,601,100.16666666666667,-0.10982412645590682,-0.24577643979057592,0.13595231333466912,0.4908485856905158,0.47469458987783597,4,5,0.8,0.086353024952919,0.3196506864006864,111,126
MGC,1100,E1,5,1.5,size_q75_plus,2481,628,57.09090909090909,-0.10987595541401274,-0.2927865623313546,0.18291060691734184,0.40605095541401276,0.41284403669724773,7,8,0.875,0.19601460445550334,0.02752073019801976,202,48
M2K,US_POST_EQUITY,E1,5,1.5,long_only,969,481,80.16666666666667,-0.10989916839916841,-0.01093831967213116,-0.09896084872703725,0.3887733887733888,0.42827868852459017,1,5,0.2,-0.12262189922480617,-0.20317655485674352,108,106
MES,US_POST_EQUITY,E1,3,2.5,short_fast,1453,558,69.75,-0.10997347670250895,-0.15906022346368714,0.04908674676117819,0.27598566308243727,0.26927374301675977,3,6,0.5,0.05249921690191374,-0.003239128613322151,77,124
MES,0900,E1,5,3.0,size_q50_plus,1661,855,106.875,-0.1100246783625731,-0.32852543424317615,0.21850075588060305,0.25146198830409355,0.23076923076923078,6,7,0.8571428571428571,0.2826990464396285,-0.22651847826086954,184,56
MES,0030,E1,5,3.0,short_only,1341,676,84.5,-0.11003890532544379,-0.299910977443609,0.1898720721181652,0.24260355029585798,0.19548872180451127,5,7,0.7142857142857143,0.1298767424408815,0.27373954926206623,109,92
MES,LONDON_OPEN,E1,3,1.0,long_fast,1761,719,89.875,-0.11011710709318498,-0.1965584452975048,0.08644133820431982,0.5118219749652295,0.46833013435700577,5,6,0.8333333333333334,0.08177556303208153,0.10266327096774197,124,125
M2K,US_POST_EQUITY,E1,4,1.5,long_fast,1006,472,78.66666666666667,-0.110164406779661,-0.0033661048689138584,-0.10679830191074714,0.3898305084745763,0.43258426966292135,2,5,0.4,-0.13210441670635106,0.024849211448598113,96,107
MGC,1100,E0,2,2.0,long_fast,892,232,21.09090909090909,-0.11021853448275863,-0.2891642424242424,0.17894570794148373,0.40948275862068967,0.36363636363636365,4,6,0.6666666666666666,,,0,0
MGC,1100,E1,5,2.5,fast_and_q75,2443,432,39.27272727272727,-0.11026875,-0.27680009945300843,0.16653134945300843,0.28703703703703703,0.2978617603182496,3,5,0.6,0.25399026938650104,-0.2636108973843058,175,71
M6E,LONDON_OPEN,E0,1,2.5,size_q50_plus,1238,648,108.0,-0.11028271604938272,-0.33272949152542375,0.22244677547604103,0.345679012345679,0.33220338983050846,4,5,0.8,0.1724208343108377,0.4153846592451806,127,116
M6E,US_EQUITY_OPEN,E1,3,1.5,size_q75_plus,1124,300,50.0,-0.11034466666666667,-0.3069296116504855,0.19658494498381882,0.43,0.3883495145631068,2,5,0.4,0.11261944023339332,0.4484275162337662,56,176
MGC,1800,E0,1,1.5,size_q50_plus,2517,1277,116.0909090909091,-0.11044142521534848,-0.39748879032258067,0.28704736510723217,0.49334377447141736,0.4104838709677419,8,9,0.8888888888888888,0.24454154853264046,,248,5
MES,1000,E1,4,1.0,long_fast,1785,628,78.5,-0.11055079617834397,-0.15878547968885048,0.04823468351050651,0.5302547770700637,0.5030250648228176,3,6,0.5,0.02218857585832862,0.10545989603895246,102,149
MGC,US_POST_EQUITY,E0,1,1.5,short_fast,1401,582,83.14285714285714,-0.11055704467353952,-0.04497619047619049,-0.06558085419734903,0.4484536082474227,0.47985347985347987,2,6,0.3333333333333333,-0.03631791597383881,-0.21225954316972206,89,152
MES,LONDON_OPEN,E1,5,1.0,long_only,1730,890,111.25,-0.1105867415730337,-0.1664128571428571,0.055826115569823406,0.5123595505617977,0.4773809523809524,6,7,0.8571428571428571,0.06401724870230674,0.01801530780884176,137,106
MES,0030,E1,2,1.0,long_fast,1728,672,84.0,-0.11059895833333334,-0.10973712121212122,-0.0008618371212121279,0.4895833333333333,0.4943181818181818,3,6,0.5,0.014509275891444573,-0.1499357264957265,117,130
M2K,US_POST_EQUITY,E1,5,2.0,short_only,871,441,73.5,-0.11063786848072563,-0.23629255813953484,0.12565468965880922,0.3219954648526077,0.27906976744186046,5,5,1.0,,0.26270850340136054,98,102
MES,0900,E0,2,1.5,fast_le_15,672,482,60.25,-0.110648755186722,-0.16773105263157898,0.057082297444856975,0.4854771784232365,0.4842105263157895,1,3,0.3333333333333333,,,0,0
MES,0900,E1,5,2.5,size_q75_plus,1665,450,56.25,-0.11066622222222222,-0.2746202469135802,0.163954024691358,0.2777777777777778,0.2683127572016461,6,6,1.0,0.238262976270679,0.0035891130434782814,125,115
MES,US_EQUITY_OPEN,E1,2,2.5,long_fast,1519,593,74.125,-0.11067976391231028,-0.16430226781857452,0.05362250390626423,0.2748735244519393,0.2591792656587473,3,6,0.5,0.06386815668918396,-0.0015838487972508752,97,120
MES,US_DATA_OPEN,E1,1,1.5,size_q75_plus,1732,458,57.25,-0.11075262008733623,-0.17582511773940343,0.0650724976520672,0.3777292576419214,0.41130298273155413,4,6,0.6666666666666666,0.0020151392470345586,0.35590600000000006,96,150
MGC,0900,E0,1,1.0,size_q75_plus,2237,613,55.72727272727273,-0.11085742251223489,-0.4996001847290641,0.3887427622168292,0.5889070146818923,0.18657635467980296,9,9,1.0,0.33154727354756686,0.2692053475935829,187,51
M2K,1000,E0,1,2.5,short_only,1072,534,89.0,-0.11090430711610488,-0.20245520446096654,0.09155089734486166,0.3651685393258427,0.33271375464684017,4,5,0.8,0.12964586735334757,0.020898435143288097,102,104
MGC,0900,E1,3,2.5,fast_and_q75,2420,379,34.45454545454545,-0.11093034300791557,-0.509646545810877,0.3987162028029614,0.3113456464379947,0.24644781969622734,6,6,1.0,0.32480193856554973,0.18364504517221905,154,92
MGC,LONDON_OPEN,E0,1,4.0,long_fast,2509,700,63.63636363636363,-0.11094771428571427,-0.2786537313432836,0.16770601705756932,0.26142857142857145,0.24267551133222776,4,6,0.6666666666666666,0.04739060366258571,0.7645682880365761,124,127
M6E,US_EQUITY_OPEN,E0,1,4.0,size_q75_plus,1156,292,48.666666666666664,-0.1109565068493151,-0.3490846064814815,0.23812809963216638,0.22602739726027396,0.21180555555555555,2,4,0.5,0.18322121338503147,0.36772235438884326,53,184
MGC,1100,E1,5,2.0,size_q50_plus,2467,1247,113.36363636363636,-0.11098644747393743,-0.3628888524590164,0.251902404985079,0.36006415396952685,0.3368852459016393,8,9,0.8888888888888888,0.2531669367907877,,243,6
M2K,LONDON_OPEN,E1,4,2.0,size_q75_plus,1258,318,53.0,-0.11099025157232704,-0.2176644680851064,0.10667421651277935,0.3270440251572327,0.32127659574468087,4,5,0.8,0.07081083453314138,0.19224898550724634,45,207
M2K,1100,E0,1,2.5,size_q50_plus,999,543,90.5,-0.11105598526703499,-0.38065548245614034,0.26959949718910536,0.3425414364640884,0.34649122807017546,5,5,1.0,0.2383890449263655,0.4396681765389082,126,82
MGC,US_POST_EQUITY,E1,4,1.0,size_q50_plus,1234,650,92.85714285714286,-0.11125907692307692,-0.1888859589041096,0.0776268819810327,0.4969230769230769,0.5085616438356164,4,6,0.6666666666666666,0.058946523530705175,,193,22
MES,LONDON_OPEN,E1,2,2.5,size_q75_plus,1780,465,58.125,-0.11126817204301075,-0.21361787072243343,0.10234969867942269,0.2752688172043011,0.26996197718631176,3,6,0.5,0.09850486883270872,0.17455116279069774,80,172
M2K,0900,E0,1,2.0,size_q75_plus,929,274,45.666666666666664,-0.1112934306569343,-0.3399749618320611,0.2286815311751268,0.3467153284671533,0.34961832061068704,5,5,1.0,,,0,0
MES,US_POST_EQUITY,E1,2,2.0,short_only,1608,789,98.625,-0.11130646387832699,-0.10878437118437119,-0.002522092693955799,0.3257287705956908,0.3321123321123321,3,7,0.42857142857142855,-0.024068529411764697,0.10440902643455836,94,132
M2K,1100,E0,1,2.5,size_q75_plus,999,276,46.0,-0.11131159420289856,-0.280996265560166,0.16968467135726745,0.31521739130434784,0.355463347164592,2,4,0.5,0.08830738475638236,0.3845423754789272,63,145
MES,1000,E1,2,4.0,long_only,1788,869,108.625,-0.11136662830840047,-0.26538302502720346,0.154016396718803,0.21749136939010358,0.17736670293797607,6,7,0.8571428571428571,0.19503325189261156,-0.10189230343300117,129,126
M2K,1000,E1,5,1.0,fast_and_q75,1266,257,42.833333333333336,-0.11141284046692607,-0.2659578790882061,0.15454503862128005,0.5019455252918288,0.48166501486620417,4,4,1.0,0.19983974049961362,0.009683501499863606,57,193
MES,US_DATA_OPEN,E1,3,1.5,size_q50_plus,1655,851,106.375,-0.1114217391304348,-0.2312389303482587,0.11981719121782392,0.38660399529964745,0.3880597014925373,6,7,0.8571428571428571,0.07739125000000002,0.38196784481341434,158,77
M6E,US_EQUITY_OPEN,E1,1,3.0,fast_and_q75,1197,287,47.833333333333336,-0.1114226480836237,-0.4506863736263736,0.33926372554274986,0.27526132404181186,0.20549450549450549,5,5,1.0,0.31062574670625814,0.45742552083333327,51,192
MGC,CME_OPEN,E0,1,4.0,fast_and_q75,1056,174,15.818181818181818,-0.11144425287356319,-0.5724420634920635,0.4609978106185003,0.21264367816091953,0.15192743764172337,4,4,1.0,,,0,0
M2K,1000,E0,1,2.0,short_fast,1072,481,80.16666666666667,-0.11147297297297297,-0.24652216582064296,0.13504919284766997,0.4261954261954262,0.36209813874788493,4,5,0.8,0.1539820620459001,0.08275213577421818,92,114
MGC,1800,E0,1,1.5,fast_and_q75,2517,540,49.09090909090909,-0.11149833333333335,-0.2901925644916539,0.17869423115832056,0.44814814814814813,0.4537177541729894,2,6,0.3333333333333333,0.09034475931303729,-0.008787873669988185,191,62
MES,1100,E0,1,3.0,mid_15_60,1744,161,20.125,-0.11160807453416148,-0.14873025900189513,0.037122184467733646,0.2857142857142857,0.2969046114971573,2,5,0.4,0.01565044242715996,,25,227
MES,0900,E0,2,1.0,long_only,672,333,41.625,-0.11166816816816819,-0.08670058997050147,-0.02496757819766672,0.5795795795795796,0.5899705014749262,3,7,0.42857142857142855,,,0,0
M2K,US_EQUITY_OPEN,E1,1,1.0,fast_and_q75,1218,289,48.166666666666664,-0.11171695501730101,-0.04515554359526373,-0.06656141142203728,0.46366782006920415,0.5156081808396125,1,5,0.2,-0.0655097996466564,-0.1373449851144646,51,191
M2K,US_DATA_OPEN,E1,3,1.5,size_q50_plus,1155,582,97.0,-0.11173522336769759,-0.26097347294938916,0.14923824958169157,0.39347079037800686,0.37347294938917974,4,5,0.8,0.1125790813840156,0.27366402116402117,108,126
MGC,1800,E0,1,2.0,long_fast,2516,739,67.18181818181819,-0.11179594046008119,-0.3001150815981992,0.18831914113811804,0.4370771312584574,0.3832301631963984,4,6,0.6666666666666666,0.1579023390912227,0.17777458923868053,134,119
M2K,0030,E1,2,1.5,long_only,1136,555,92.5,-0.11181063063063064,-0.17252082616179001,0.060710195531159375,0.3963963963963964,0.3683304647160069,4,5,0.8,0.04199065466124288,0.13337349731097753,116,109
MGC,1000,E1,4,3.0,fast_and_q75,2488,470,42.72727272727273,-0.11189382978723406,-0.3944459861248761,0.282552156337642,0.2723404255319149,0.24430128840436074,5,6,0.8333333333333334,0.21200863845724385,0.13033198936641557,185,61
MES,US_POST_EQUITY,E1,1,2.5,fast_le_15,1663,1313,164.125,-0.11195407463823305,-0.1889502857142857,0.07699621107605266,0.28103579588728106,0.2742857142857143,1,4,0.25,0.09866672904191617,,216,16
MES,US_EQUITY_OPEN,E1,5,2.5,short_fast,1285,529,66.125,-0.11196918714555765,-0.26092089947089947,0.14895171232534182,0.27032136105860116,0.22883597883597884,5,6,0.8333333333333334,0.16533738208307364,0.026300940438871434,88,116
MES,1100,E0,1,1.5,long_only,1746,911,113.875,-0.11197650933040615,-0.11839305389221558,0.0064165445618094286,0.4884742041712404,0.48982035928143713,4,7,0.5714285714285714,-0.046711402283374004,0.27843773620322865,131,122
MES,LONDON_OPEN,E1,2,1.5,size_q50_plus,1786,958,119.75,-0.11200062630480166,-0.22790700483091786,0.1159063785261162,0.3945720250521921,0.3864734299516908,6,7,0.8571428571428571,0.11163401904438745,0.12053199145240226,163,89
MES,0900,E0,1,4.0,mid_15_60,1648,249,31.125,-0.1120285140562249,-0.16918384560400285,0.05715533154777795,0.2289156626506024,0.23731236597569694,2,6,0.3333333333333333,0.10347682121392245,,35,206
MGC,US_POST_EQUITY,E1,5,1.5,fast_and_q75,1061,220,31.428571428571427,-0.11207045454545456,-0.1721997621878716,0.06012930764241706,0.38636363636363635,0.40071343638525564,2,4,0.5,,,0,0
