symbol,session,rr_target,confirm_bars,checkpoint_min,n_hit,n_total,pct_hit
M2K,COMEX_SETTLE,4.0,4,45,21,96,21.9
M2K,COMEX_SETTLE,4.0,4,60,34,96,35.4
M2K,COMEX_SETTLE,4.0,4,90,54,96,56.2
M2K,COMEX_SETTLE,4.0,4,120,75,96,78.1
M2K,COMEX_SETTLE,4.0,4,150,90,96,93.8
M2K,COMEX_SETTLE,4.0,4,180,92,96,95.8
M2K,COMEX_SETTLE,4.0,4,240,94,96,97.9
M2K,COMEX_SETTLE,4.0,4,300,96,96,100.0
M2K,COMEX_SETTLE,4.0,4,360,96,96,100.0
M2K,COMEX_SETTLE,4.0,4,420,96,96,100.0
M2K,COMEX_SETTLE,4.0,4,480,96,96,100.0
M2K,COMEX_SETTLE,4.0,5,5,0,82,0.0
M2K,COMEX_SETTLE,4.0,5,10,0,82,0.0
M2K,COMEX_SETTLE,4.0,5,15,2,82,2.4
M2K,COMEX_SETTLE,4.0,5,20,5,82,6.1
M2K,COMEX_SETTLE,4.0,5,30,9,82,11.0
M2K,COMEX_SETTLE,4.0,5,45,15,82,18.3
M2K,COMEX_SETTLE,4.0,5,60,22,82,26.8
M2K,COMEX_SETTLE,4.0,5,90,36,82,43.9
M2K,COMEX_SETTLE,4.0,5,120,60,82,73.2
M2K,COMEX_SETTLE,4.0,5,150,72,82,87.8
M2K,COMEX_SETTLE,4.0,5,180,75,82,91.5
M2K,COMEX_SETTLE,4.0,5,240,78,82,95.1
M2K,COMEX_SETTLE,4.0,5,300,82,82,100.0
M2K,COMEX_SETTLE,4.0,5,360,82,82,100.0
M2K,COMEX_SETTLE,4.0,5,420,82,82,100.0
M2K,COMEX_SETTLE,4.0,5,480,82,82,100.0
M2K,LONDON_METALS,1.0,1,5,452,1884,24.0
M2K,LONDON_METALS,1.0,1,10,797,1884,42.3
M2K,LONDON_METALS,1.0,1,15,1045,1884,55.5
M2K,LONDON_METALS,1.0,1,20,1208,1884,64.1
M2K,LONDON_METALS,1.0,1,30,1381,1884,73.3
M2K,LONDON_METALS,1.0,1,45,1553,1884,82.4
M2K,LONDON_METALS,1.0,1,60,1643,1884,87.2
M2K,LONDON_METALS,1.0,1,90,1757,1884,93.3
M2K,LONDON_METALS,1.0,1,120,1792,1884,95.1
M2K,LONDON_METALS,1.0,1,150,1810,1884,96.1
M2K,LONDON_METALS,1.0,1,180,1837,1884,97.5
M2K,LONDON_METALS,1.0,1,240,1858,1884,98.6
M2K,LONDON_METALS,1.0,1,300,1876,1884,99.6
M2K,LONDON_METALS,1.0,1,360,1878,1884,99.7
M2K,LONDON_METALS,1.0,1,420,1884,1884,100.0
M2K,LONDON_METALS,1.0,1,480,1884,1884,100.0
M2K,LONDON_METALS,1.0,2,5,82,612,13.4
M2K,LONDON_METALS,1.0,2,10,169,612,27.6
M2K,LONDON_METALS,1.0,2,15,227,612,37.1
M2K,LONDON_METALS,1.0,2,20,289,612,47.2
M2K,LONDON_METALS,1.0,2,30,361,612,59.0
M2K,LONDON_METALS,1.0,2,45,425,612,69.4
M2K,LONDON_METALS,1.0,2,60,481,612,78.6
M2K,LONDON_METALS,1.0,2,90,539,612,88.1
M2K,LONDON_METALS,1.0,2,120,558,612,91.2
M2K,LONDON_METALS,1.0,2,150,570,612,93.1
M2K,LONDON_METALS,1.0,2,180,580,612,94.8
M2K,LONDON_METALS,1.0,2,240,594,612,97.1
M2K,LONDON_METALS,1.0,2,300,603,612,98.5
M2K,LONDON_METALS,1.0,2,360,608,612,99.3
M2K,LONDON_METALS,1.0,2,420,612,612,100.0
M2K,LONDON_METALS,1.0,2,480,612,612,100.0
M2K,LONDON_METALS,1.0,3,5,53,599,8.8
M2K,LONDON_METALS,1.0,3,10,119,599,19.9
M2K,LONDON_METALS,1.0,3,15,188,599,31.4
M2K,LONDON_METALS,1.0,3,20,241,599,40.2
M2K,LONDON_METALS,1.0,3,30,306,599,51.1
M2K,LONDON_METALS,1.0,3,45,379,599,63.3
M2K,LONDON_METALS,1.0,3,60,437,599,73.0
M2K,LONDON_METALS,1.0,3,90,501,599,83.6
M2K,LONDON_METALS,1.0,3,120,532,599,88.8
M2K,LONDON_METALS,1.0,3,150,545,599,91.0
M2K,LONDON_METALS,1.0,3,180,557,599,93.0
M2K,LONDON_METALS,1.0,3,240,576,599,96.2
M2K,LONDON_METALS,1.0,3,300,584,599,97.5
M2K,LONDON_METALS,1.0,3,360,593,599,99.0
M2K,LONDON_METALS,1.0,3,420,599,599,100.0
M2K,LONDON_METALS,1.0,3,480,599,599,100.0
M2K,LONDON_METALS,1.0,4,5,57,609,9.4
M2K,LONDON_METALS,1.0,4,10,116,609,19.0
M2K,LONDON_METALS,1.0,4,15,182,609,29.9
M2K,LONDON_METALS,1.0,4,20,242,609,39.7
M2K,LONDON_METALS,1.0,4,30,292,609,47.9
M2K,LONDON_METALS,1.0,4,45,370,609,60.8
M2K,LONDON_METALS,1.0,4,60,425,609,69.8
M2K,LONDON_METALS,1.0,4,90,490,609,80.5
M2K,LONDON_METALS,1.0,4,120,527,609,86.5
M2K,LONDON_METALS,1.0,4,150,546,609,89.7
M2K,LONDON_METALS,1.0,4,180,564,609,92.6
M2K,LONDON_METALS,1.0,4,240,582,609,95.6
M2K,LONDON_METALS,1.0,4,300,594,609,97.5
M2K,LONDON_METALS,1.0,4,360,599,609,98.4
M2K,LONDON_METALS,1.0,4,420,609,609,100.0
M2K,LONDON_METALS,1.0,4,480,609,609,100.0
M2K,LONDON_METALS,1.0,5,5,51,612,8.3
M2K,LONDON_METALS,1.0,5,10,102,612,16.7
M2K,LONDON_METALS,1.0,5,15,166,612,27.1
M2K,LONDON_METALS,1.0,5,20,210,612,34.3
M2K,LONDON_METALS,1.0,5,30,278,612,45.4
M2K,LONDON_METALS,1.0,5,45,353,612,57.7
M2K,LONDON_METALS,1.0,5,60,420,612,68.6
M2K,LONDON_METALS,1.0,5,90,478,612,78.1
M2K,LONDON_METALS,1.0,5,120,526,612,85.9
M2K,LONDON_METALS,1.0,5,150,540,612,88.2
M2K,LONDON_METALS,1.0,5,180,555,612,90.7
M2K,LONDON_METALS,1.0,5,240,576,612,94.1
M2K,LONDON_METALS,1.0,5,300,590,612,96.4
M2K,LONDON_METALS,1.0,5,360,599,612,97.9
M2K,LONDON_METALS,1.0,5,420,612,612,100.0
M2K,LONDON_METALS,1.0,5,480,612,612,100.0
M2K,LONDON_METALS,1.5,1,5,138,1506,9.2
M2K,LONDON_METALS,1.5,1,10,341,1506,22.6
M2K,LONDON_METALS,1.5,1,15,519,1506,34.5
M2K,LONDON_METALS,1.5,1,20,650,1506,43.2
M2K,LONDON_METALS,1.5,1,30,843,1506,56.0
M2K,LONDON_METALS,1.5,1,45,1010,1506,67.1
M2K,LONDON_METALS,1.5,1,60,1112,1506,73.8
M2K,LONDON_METALS,1.5,1,90,1273,1506,84.5
M2K,LONDON_METALS,1.5,1,120,1334,1506,88.6
M2K,LONDON_METALS,1.5,1,150,1368,1506,90.8
M2K,LONDON_METALS,1.5,1,180,1409,1506,93.6
M2K,LONDON_METALS,1.5,1,240,1443,1506,95.8
M2K,LONDON_METALS,1.5,1,300,1467,1506,97.4
M2K,LONDON_METALS,1.5,1,360,1490,1506,98.9
M2K,LONDON_METALS,1.5,1,420,1506,1506,100.0
M2K,LONDON_METALS,1.5,1,480,1506,1506,100.0
M2K,LONDON_METALS,1.5,2,5,21,494,4.3
M2K,LONDON_METALS,1.5,2,10,60,494,12.1
M2K,LONDON_METALS,1.5,2,15,113,494,22.9
M2K,LONDON_METALS,1.5,2,20,147,494,29.8
M2K,LONDON_METALS,1.5,2,30,194,494,39.3
M2K,LONDON_METALS,1.5,2,45,252,494,51.0
M2K,LONDON_METALS,1.5,2,60,297,494,60.1
M2K,LONDON_METALS,1.5,2,90,371,494,75.1
M2K,LONDON_METALS,1.5,2,120,395,494,80.0
M2K,LONDON_METALS,1.5,2,150,410,494,83.0
M2K,LONDON_METALS,1.5,2,180,428,494,86.6
M2K,LONDON_METALS,1.5,2,240,457,494,92.5
M2K,LONDON_METALS,1.5,2,300,470,494,95.1
M2K,LONDON_METALS,1.5,2,360,485,494,98.2
M2K,LONDON_METALS,1.5,2,420,494,494,100.0
M2K,LONDON_METALS,1.5,2,480,494,494,100.0
M2K,LONDON_METALS,1.5,3,5,13,479,2.7
M2K,LONDON_METALS,1.5,3,10,45,479,9.4
M2K,LONDON_METALS,1.5,3,15,80,479,16.7
M2K,LONDON_METALS,1.5,3,20,118,479,24.6
M2K,LONDON_METALS,1.5,3,30,157,479,32.8
M2K,LONDON_METALS,1.5,3,45,214,479,44.7
M2K,LONDON_METALS,1.5,3,60,265,479,55.3
M2K,LONDON_METALS,1.5,3,90,325,479,67.8
M2K,LONDON_METALS,1.5,3,120,361,479,75.4
M2K,LONDON_METALS,1.5,3,150,385,479,80.4
M2K,LONDON_METALS,1.5,3,180,401,479,83.7
M2K,LONDON_METALS,1.5,3,240,429,479,89.6
M2K,LONDON_METALS,1.5,3,300,455,479,95.0
M2K,LONDON_METALS,1.5,3,360,467,479,97.5
M2K,LONDON_METALS,1.5,3,420,479,479,100.0
M2K,LONDON_METALS,1.5,3,480,479,479,100.0
M2K,LONDON_METALS,1.5,4,5,16,485,3.3
M2K,LONDON_METALS,1.5,4,10,38,485,7.8
M2K,LONDON_METALS,1.5,4,15,67,485,13.8
M2K,LONDON_METALS,1.5,4,20,91,485,18.8
M2K,LONDON_METALS,1.5,4,30,137,485,28.2
M2K,LONDON_METALS,1.5,4,45,196,485,40.4
M2K,LONDON_METALS,1.5,4,60,243,485,50.1
M2K,LONDON_METALS,1.5,4,90,307,485,63.3
M2K,LONDON_METALS,1.5,4,120,349,485,72.0
M2K,LONDON_METALS,1.5,4,150,373,485,76.9
M2K,LONDON_METALS,1.5,4,180,395,485,81.4
M2K,LONDON_METALS,1.5,4,240,423,485,87.2
M2K,LONDON_METALS,1.5,4,300,452,485,93.2
M2K,LONDON_METALS,1.5,4,360,469,485,96.7
M2K,LONDON_METALS,1.5,4,420,484,485,99.8
M2K,LONDON_METALS,1.5,4,480,485,485,100.0
M2K,LONDON_METALS,1.5,5,5,22,489,4.5
M2K,LONDON_METALS,1.5,5,10,41,489,8.4
M2K,LONDON_METALS,1.5,5,15,68,489,13.9
M2K,LONDON_METALS,1.5,5,20,98,489,20.0
M2K,LONDON_METALS,1.5,5,30,137,489,28.0
M2K,LONDON_METALS,1.5,5,45,187,489,38.2
M2K,LONDON_METALS,1.5,5,60,234,489,47.9
M2K,LONDON_METALS,1.5,5,90,292,489,59.7
M2K,LONDON_METALS,1.5,5,120,341,489,69.7
M2K,LONDON_METALS,1.5,5,150,367,489,75.1
M2K,LONDON_METALS,1.5,5,180,391,489,80.0
M2K,LONDON_METALS,1.5,5,240,432,489,88.3
M2K,LONDON_METALS,1.5,5,300,459,489,93.9
M2K,LONDON_METALS,1.5,5,360,473,489,96.7
M2K,LONDON_METALS,1.5,5,420,488,489,99.8
M2K,LONDON_METALS,1.5,5,480,489,489,100.0
M2K,LONDON_METALS,2.0,1,5,55,1280,4.3
M2K,LONDON_METALS,2.0,1,10,162,1280,12.7
M2K,LONDON_METALS,2.0,1,15,278,1280,21.7
M2K,LONDON_METALS,2.0,1,20,383,1280,29.9
M2K,LONDON_METALS,2.0,1,30,542,1280,42.3
M2K,LONDON_METALS,2.0,1,45,671,1280,52.4
M2K,LONDON_METALS,2.0,1,60,787,1280,61.5
M2K,LONDON_METALS,2.0,1,90,964,1280,75.3
M2K,LONDON_METALS,2.0,1,120,1039,1280,81.2
M2K,LONDON_METALS,2.0,1,150,1071,1280,83.7
M2K,LONDON_METALS,2.0,1,180,1112,1280,86.9
M2K,LONDON_METALS,2.0,1,240,1170,1280,91.4
M2K,LONDON_METALS,2.0,1,300,1209,1280,94.5
M2K,LONDON_METALS,2.0,1,360,1253,1280,97.9
M2K,LONDON_METALS,2.0,1,420,1280,1280,100.0
M2K,LONDON_METALS,2.0,1,480,1280,1280,100.0
M2K,LONDON_METALS,2.0,2,5,5,418,1.2
M2K,LONDON_METALS,2.0,2,10,22,418,5.3
M2K,LONDON_METALS,2.0,2,15,54,418,12.9
M2K,LONDON_METALS,2.0,2,20,78,418,18.7
M2K,LONDON_METALS,2.0,2,30,112,418,26.8
M2K,LONDON_METALS,2.0,2,45,152,418,36.4
M2K,LONDON_METALS,2.0,2,60,196,418,46.9
M2K,LONDON_METALS,2.0,2,90,249,418,59.6
M2K,LONDON_METALS,2.0,2,120,279,418,66.7
M2K,LONDON_METALS,2.0,2,150,295,418,70.6
M2K,LONDON_METALS,2.0,2,180,310,418,74.2
M2K,LONDON_METALS,2.0,2,240,339,418,81.1
M2K,LONDON_METALS,2.0,2,300,371,418,88.8
M2K,LONDON_METALS,2.0,2,360,396,418,94.7
M2K,LONDON_METALS,2.0,2,420,417,418,99.8
M2K,LONDON_METALS,2.0,2,480,418,418,100.0
M2K,LONDON_METALS,2.0,3,5,3,407,0.7
M2K,LONDON_METALS,2.0,3,10,23,407,5.7
M2K,LONDON_METALS,2.0,3,15,39,407,9.6
M2K,LONDON_METALS,2.0,3,20,62,407,15.2
M2K,LONDON_METALS,2.0,3,30,94,407,23.1
M2K,LONDON_METALS,2.0,3,45,135,407,33.2
M2K,LONDON_METALS,2.0,3,60,172,407,42.3
M2K,LONDON_METALS,2.0,3,90,212,407,52.1
M2K,LONDON_METALS,2.0,3,120,246,407,60.4
M2K,LONDON_METALS,2.0,3,150,270,407,66.3
M2K,LONDON_METALS,2.0,3,180,290,407,71.3
M2K,LONDON_METALS,2.0,3,240,318,407,78.1
M2K,LONDON_METALS,2.0,3,300,361,407,88.7
M2K,LONDON_METALS,2.0,3,360,385,407,94.6
M2K,LONDON_METALS,2.0,3,420,404,407,99.3
M2K,LONDON_METALS,2.0,3,480,407,407,100.0
M2K,LONDON_METALS,2.0,4,5,5,406,1.2
M2K,LONDON_METALS,2.0,4,10,22,406,5.4
M2K,LONDON_METALS,2.0,4,15,32,406,7.9
M2K,LONDON_METALS,2.0,4,20,52,406,12.8
M2K,LONDON_METALS,2.0,4,30,77,406,19.0
M2K,LONDON_METALS,2.0,4,45,109,406,26.8
M2K,LONDON_METALS,2.0,4,60,149,406,36.7
M2K,LONDON_METALS,2.0,4,90,195,406,48.0
M2K,LONDON_METALS,2.0,4,120,224,406,55.2
M2K,LONDON_METALS,2.0,4,150,251,406,61.8
M2K,LONDON_METALS,2.0,4,180,277,406,68.2
M2K,LONDON_METALS,2.0,4,240,315,406,77.6
M2K,LONDON_METALS,2.0,4,300,350,406,86.2
M2K,LONDON_METALS,2.0,4,360,381,406,93.8
M2K,LONDON_METALS,2.0,4,420,401,406,98.8
M2K,LONDON_METALS,2.0,4,480,403,406,99.3
M2K,LONDON_METALS,2.0,5,5,6,401,1.5
M2K,LONDON_METALS,2.0,5,10,14,401,3.5
M2K,LONDON_METALS,2.0,5,15,27,401,6.7
M2K,LONDON_METALS,2.0,5,20,40,401,10.0
M2K,LONDON_METALS,2.0,5,30,73,401,18.2
M2K,LONDON_METALS,2.0,5,45,106,401,26.4
M2K,LONDON_METALS,2.0,5,60,145,401,36.2
M2K,LONDON_METALS,2.0,5,90,189,401,47.1
M2K,LONDON_METALS,2.0,5,120,227,401,56.6
M2K,LONDON_METALS,2.0,5,150,249,401,62.1
M2K,LONDON_METALS,2.0,5,180,266,401,66.3
M2K,LONDON_METALS,2.0,5,240,302,401,75.3
M2K,LONDON_METALS,2.0,5,300,339,401,84.5
M2K,LONDON_METALS,2.0,5,360,373,401,93.0
M2K,LONDON_METALS,2.0,5,420,396,401,98.8
M2K,LONDON_METALS,2.0,5,480,398,401,99.3
M2K,LONDON_METALS,2.5,1,5,16,1087,1.5
M2K,LONDON_METALS,2.5,1,10,68,1087,6.3
M2K,LONDON_METALS,2.5,1,15,151,1087,13.9
M2K,LONDON_METALS,2.5,1,20,212,1087,19.5
M2K,LONDON_METALS,2.5,1,30,327,1087,30.1
M2K,LONDON_METALS,2.5,1,45,433,1087,39.8
M2K,LONDON_METALS,2.5,1,60,546,1087,50.2
M2K,LONDON_METALS,2.5,1,90,682,1087,62.7
M2K,LONDON_METALS,2.5,1,120,757,1087,69.6
M2K,LONDON_METALS,2.5,1,150,791,1087,72.8
M2K,LONDON_METALS,2.5,1,180,844,1087,77.6
M2K,LONDON_METALS,2.5,1,240,918,1087,84.5
M2K,LONDON_METALS,2.5,1,300,988,1087,90.9
M2K,LONDON_METALS,2.5,1,360,1041,1087,95.8
M2K,LONDON_METALS,2.5,1,420,1085,1087,99.8
M2K,LONDON_METALS,2.5,1,480,1087,1087,100.0
M2K,LONDON_METALS,2.5,2,5,1,359,0.3
M2K,LONDON_METALS,2.5,2,10,7,359,1.9
M2K,LONDON_METALS,2.5,2,15,24,359,6.7
M2K,LONDON_METALS,2.5,2,20,42,359,11.7
M2K,LONDON_METALS,2.5,2,30,69,359,19.2
M2K,LONDON_METALS,2.5,2,45,94,359,26.2
M2K,LONDON_METALS,2.5,2,60,124,359,34.5
M2K,LONDON_METALS,2.5,2,90,167,359,46.5
M2K,LONDON_METALS,2.5,2,120,200,359,55.7
M2K,LONDON_METALS,2.5,2,150,212,359,59.1
M2K,LONDON_METALS,2.5,2,180,232,359,64.6
M2K,LONDON_METALS,2.5,2,240,255,359,71.0
M2K,LONDON_METALS,2.5,2,300,297,359,82.7
M2K,LONDON_METALS,2.5,2,360,327,359,91.1
M2K,LONDON_METALS,2.5,2,420,352,359,98.1
M2K,LONDON_METALS,2.5,2,480,357,359,99.4
M2K,LONDON_METALS,2.5,3,5,0,354,0.0
M2K,LONDON_METALS,2.5,3,10,8,354,2.3
M2K,LONDON_METALS,2.5,3,15,20,354,5.6
M2K,LONDON_METALS,2.5,3,20,28,354,7.9
M2K,LONDON_METALS,2.5,3,30,51,354,14.4
M2K,LONDON_METALS,2.5,3,45,76,354,21.5
M2K,LONDON_METALS,2.5,3,60,106,354,29.9
M2K,LONDON_METALS,2.5,3,90,145,354,41.0
M2K,LONDON_METALS,2.5,3,120,171,354,48.3
M2K,LONDON_METALS,2.5,3,150,190,354,53.7
M2K,LONDON_METALS,2.5,3,180,213,354,60.2
M2K,LONDON_METALS,2.5,3,240,251,354,70.9
M2K,LONDON_METALS,2.5,3,300,289,354,81.6
M2K,LONDON_METALS,2.5,3,360,323,354,91.2
M2K,LONDON_METALS,2.5,3,420,349,354,98.6
M2K,LONDON_METALS,2.5,3,480,352,354,99.4
M2K,LONDON_METALS,2.5,4,5,3,346,0.9
M2K,LONDON_METALS,2.5,4,10,6,346,1.7
M2K,LONDON_METALS,2.5,4,15,17,346,4.9
M2K,LONDON_METALS,2.5,4,20,23,346,6.6
M2K,LONDON_METALS,2.5,4,30,42,346,12.1
M2K,LONDON_METALS,2.5,4,45,63,346,18.2
M2K,LONDON_METALS,2.5,4,60,91,346,26.3
M2K,LONDON_METALS,2.5,4,90,126,346,36.4
M2K,LONDON_METALS,2.5,4,120,150,346,43.4
M2K,LONDON_METALS,2.5,4,150,169,346,48.8
M2K,LONDON_METALS,2.5,4,180,191,346,55.2
M2K,LONDON_METALS,2.5,4,240,224,346,64.7
M2K,LONDON_METALS,2.5,4,300,273,346,78.9
M2K,LONDON_METALS,2.5,4,360,307,346,88.7
M2K,LONDON_METALS,2.5,4,420,338,346,97.7
M2K,LONDON_METALS,2.5,4,480,342,346,98.8
M2K,LONDON_METALS,2.5,5,5,1,346,0.3
M2K,LONDON_METALS,2.5,5,10,6,346,1.7
M2K,LONDON_METALS,2.5,5,15,11,346,3.2
M2K,LONDON_METALS,2.5,5,20,19,346,5.5
M2K,LONDON_METALS,2.5,5,30,32,346,9.2
M2K,LONDON_METALS,2.5,5,45,60,346,17.3
M2K,LONDON_METALS,2.5,5,60,89,346,25.7
M2K,LONDON_METALS,2.5,5,90,122,346,35.3
M2K,LONDON_METALS,2.5,5,120,143,346,41.3
M2K,LONDON_METALS,2.5,5,150,165,346,47.7
M2K,LONDON_METALS,2.5,5,180,187,346,54.0
M2K,LONDON_METALS,2.5,5,240,223,346,64.5
M2K,LONDON_METALS,2.5,5,300,262,346,75.7
M2K,LONDON_METALS,2.5,5,360,303,346,87.6
M2K,LONDON_METALS,2.5,5,420,337,346,97.4
M2K,LONDON_METALS,2.5,5,480,340,346,98.3
M2K,LONDON_METALS,3.0,1,5,7,959,0.7
M2K,LONDON_METALS,3.0,1,10,26,959,2.7
M2K,LONDON_METALS,3.0,1,15,78,959,8.1
M2K,LONDON_METALS,3.0,1,20,123,959,12.8
M2K,LONDON_METALS,3.0,1,30,218,959,22.7
M2K,LONDON_METALS,3.0,1,45,287,959,29.9
M2K,LONDON_METALS,3.0,1,60,384,959,40.0
M2K,LONDON_METALS,3.0,1,90,502,959,52.3
M2K,LONDON_METALS,3.0,1,120,583,959,60.8
M2K,LONDON_METALS,3.0,1,150,614,959,64.0
M2K,LONDON_METALS,3.0,1,180,663,959,69.1
M2K,LONDON_METALS,3.0,1,240,734,959,76.5
M2K,LONDON_METALS,3.0,1,300,812,959,84.7
M2K,LONDON_METALS,3.0,1,360,875,959,91.2
M2K,LONDON_METALS,3.0,1,420,947,959,98.7
M2K,LONDON_METALS,3.0,1,480,956,959,99.7
M2K,LONDON_METALS,3.0,2,5,1,303,0.3
M2K,LONDON_METALS,3.0,2,10,5,303,1.7
M2K,LONDON_METALS,3.0,2,15,10,303,3.3
M2K,LONDON_METALS,3.0,2,20,20,303,6.6
M2K,LONDON_METALS,3.0,2,30,40,303,13.2
M2K,LONDON_METALS,3.0,2,45,57,303,18.8
M2K,LONDON_METALS,3.0,2,60,76,303,25.1
M2K,LONDON_METALS,3.0,2,90,105,303,34.7
M2K,LONDON_METALS,3.0,2,120,139,303,45.9
M2K,LONDON_METALS,3.0,2,150,159,303,52.5
M2K,LONDON_METALS,3.0,2,180,177,303,58.4
M2K,LONDON_METALS,3.0,2,240,194,303,64.0
M2K,LONDON_METALS,3.0,2,300,226,303,74.6
M2K,LONDON_METALS,3.0,2,360,257,303,84.8
M2K,LONDON_METALS,3.0,2,420,295,303,97.4
M2K,LONDON_METALS,3.0,2,480,299,303,98.7
M2K,LONDON_METALS,3.0,3,5,0,314,0.0
M2K,LONDON_METALS,3.0,3,10,2,314,0.6
M2K,LONDON_METALS,3.0,3,15,10,314,3.2
M2K,LONDON_METALS,3.0,3,20,17,314,5.4
M2K,LONDON_METALS,3.0,3,30,24,314,7.6
M2K,LONDON_METALS,3.0,3,45,40,314,12.7
M2K,LONDON_METALS,3.0,3,60,65,314,20.7
M2K,LONDON_METALS,3.0,3,90,98,314,31.2
M2K,LONDON_METALS,3.0,3,120,126,314,40.1
M2K,LONDON_METALS,3.0,3,150,139,314,44.3
M2K,LONDON_METALS,3.0,3,180,152,314,48.4
M2K,LONDON_METALS,3.0,3,240,184,314,58.6
M2K,LONDON_METALS,3.0,3,300,222,314,70.7
M2K,LONDON_METALS,3.0,3,360,262,314,83.4
M2K,LONDON_METALS,3.0,3,420,302,314,96.2
M2K,LONDON_METALS,3.0,3,480,310,314,98.7
M2K,LONDON_METALS,3.0,4,5,0,296,0.0
M2K,LONDON_METALS,3.0,4,10,3,296,1.0
M2K,LONDON_METALS,3.0,4,15,6,296,2.0
M2K,LONDON_METALS,3.0,4,20,7,296,2.4
M2K,LONDON_METALS,3.0,4,30,21,296,7.1
M2K,LONDON_METALS,3.0,4,45,37,296,12.5
M2K,LONDON_METALS,3.0,4,60,49,296,16.6
M2K,LONDON_METALS,3.0,4,90,79,296,26.7
M2K,LONDON_METALS,3.0,4,120,101,296,34.1
M2K,LONDON_METALS,3.0,4,150,115,296,38.9
M2K,LONDON_METALS,3.0,4,180,132,296,44.6
M2K,LONDON_METALS,3.0,4,240,168,296,56.8
M2K,LONDON_METALS,3.0,4,300,209,296,70.6
M2K,LONDON_METALS,3.0,4,360,246,296,83.1
M2K,LONDON_METALS,3.0,4,420,285,296,96.3
M2K,LONDON_METALS,3.0,4,480,289,296,97.6
M2K,LONDON_METALS,3.0,5,5,1,304,0.3
M2K,LONDON_METALS,3.0,5,10,4,304,1.3
M2K,LONDON_METALS,3.0,5,15,8,304,2.6
M2K,LONDON_METALS,3.0,5,20,12,304,3.9
M2K,LONDON_METALS,3.0,5,30,20,304,6.6
M2K,LONDON_METALS,3.0,5,45,35,304,11.5
M2K,LONDON_METALS,3.0,5,60,51,304,16.8
M2K,LONDON_METALS,3.0,5,90,77,304,25.3
M2K,LONDON_METALS,3.0,5,120,99,304,32.6
M2K,LONDON_METALS,3.0,5,150,111,304,36.5
M2K,LONDON_METALS,3.0,5,180,132,304,43.4
M2K,LONDON_METALS,3.0,5,240,167,304,54.9
M2K,LONDON_METALS,3.0,5,300,209,304,68.8
M2K,LONDON_METALS,3.0,5,360,250,304,82.2
M2K,LONDON_METALS,3.0,5,420,289,304,95.1
M2K,LONDON_METALS,3.0,5,480,298,304,98.0
M2K,LONDON_METALS,4.0,1,5,1,766,0.1
M2K,LONDON_METALS,4.0,1,10,9,766,1.2
M2K,LONDON_METALS,4.0,1,15,21,766,2.7
M2K,LONDON_METALS,4.0,1,20,41,766,5.4
M2K,LONDON_METALS,4.0,1,30,78,766,10.2
M2K,LONDON_METALS,4.0,1,45,127,766,16.6
M2K,LONDON_METALS,4.0,1,60,200,766,26.1
M2K,LONDON_METALS,4.0,1,90,280,766,36.6
M2K,LONDON_METALS,4.0,1,120,345,766,45.0
M2K,LONDON_METALS,4.0,1,150,377,766,49.2
M2K,LONDON_METALS,4.0,1,180,410,766,53.5
M2K,LONDON_METALS,4.0,1,240,470,766,61.4
M2K,LONDON_METALS,4.0,1,300,551,766,71.9
M2K,LONDON_METALS,4.0,1,360,629,766,82.1
M2K,LONDON_METALS,4.0,1,420,742,766,96.9
M2K,LONDON_METALS,4.0,1,480,754,766,98.4
M2K,LONDON_METALS,4.0,2,5,0,244,0.0
M2K,LONDON_METALS,4.0,2,10,1,244,0.4
M2K,LONDON_METALS,4.0,2,15,3,244,1.2
M2K,LONDON_METALS,4.0,2,20,3,244,1.2
M2K,LONDON_METALS,4.0,2,30,12,244,4.9
M2K,LONDON_METALS,4.0,2,45,21,244,8.6
M2K,LONDON_METALS,4.0,2,60,36,244,14.8
M2K,LONDON_METALS,4.0,2,90,55,244,22.5
M2K,LONDON_METALS,4.0,2,120,67,244,27.5
M2K,LONDON_METALS,4.0,2,150,81,244,33.2
M2K,LONDON_METALS,4.0,2,180,92,244,37.7
M2K,LONDON_METALS,4.0,2,240,118,244,48.4
M2K,LONDON_METALS,4.0,2,300,141,244,57.8
M2K,LONDON_METALS,4.0,2,360,181,244,74.2
M2K,LONDON_METALS,4.0,2,420,225,244,92.2
M2K,LONDON_METALS,4.0,2,480,236,244,96.7
M2K,LONDON_METALS,4.0,3,5,0,245,0.0
M2K,LONDON_METALS,4.0,3,10,1,245,0.4
M2K,LONDON_METALS,4.0,3,15,2,245,0.8
M2K,LONDON_METALS,4.0,3,20,4,245,1.6
M2K,LONDON_METALS,4.0,3,30,10,245,4.1
M2K,LONDON_METALS,4.0,3,45,17,245,6.9
M2K,LONDON_METALS,4.0,3,60,27,245,11.0
M2K,LONDON_METALS,4.0,3,90,44,245,18.0
M2K,LONDON_METALS,4.0,3,120,59,245,24.1
M2K,LONDON_METALS,4.0,3,150,78,245,31.8
M2K,LONDON_METALS,4.0,3,180,85,245,34.7
M2K,LONDON_METALS,4.0,3,240,111,245,45.3
M2K,LONDON_METALS,4.0,3,300,136,245,55.5
M2K,LONDON_METALS,4.0,3,360,174,245,71.0
M2K,LONDON_METALS,4.0,3,420,223,245,91.0
M2K,LONDON_METALS,4.0,3,480,234,245,95.5
M2K,LONDON_METALS,4.0,4,5,0,236,0.0
