strategy_id,orb_label,entry_model,rr_target,confirm_bars,filter_type,regime_n,regime_wr,regime_exp_r,regime_sharpe,regime_maxdd,regime_validated,full_n,full_wr,full_exp_r,full_sharpe,full_maxdd,full_validated,delta_exp_r,delta_sharpe
MGC_2300_E2_RR2.5_CB3_ORB_G8,2300,E2,2.5,3,ORB_G8,37,0.3333,0.1049,0.0661,10.4777,True,59,0.3061,0.0111,0.0072,12.1346,False,0.0938,0.0589
MGC_0030_E3_RR4.0_CB5_ORB_L8,0030,E3,4.0,5,ORB_L8,161,0.1606,-0.3447,-0.2285,52.7931,False,933,0.1553,-0.4384,-0.3302,311.1665,False,0.0937,0.1017
MGC_1800_E1_RR1.5_CB4_NO_FILTER,1800,E1,1.5,4,NO_FILTER,247,0.4049,-0.1396,-0.1329,40.3176,False,1237,0.4071,-0.2333,-0.2486,293.209,False,0.0937,0.1157
MGC_1100_E1_RR1.5_CB2_ORB_L8,1100,E1,1.5,2,ORB_L8,197,0.3959,-0.1646,-0.1584,33.6331,False,1192,0.4002,-0.2582,-0.2797,307.7603,False,0.0936,0.1213
MGC_2300_E1_RR2.5_CB3_ORB_G8,2300,E1,2.5,3,ORB_G8,37,0.3333,0.1045,0.0659,10.4737,True,59,0.3061,0.0109,0.0071,12.1323,False,0.0936,0.0588
MGC_2300_E2_RR4.0_CB5_ORB_G3,2300,E2,4.0,5,ORB_G3,201,0.1375,-0.389,-0.2531,72.313,False,527,0.118,-0.4826,-0.3403,183.8848,False,0.0936,0.0872
MGC_1100_E3_RR1.5_CB1_ORB_L8,1100,E3,1.5,1,ORB_L8,196,0.3776,-0.246,-0.2516,48.2105,False,1182,0.3827,-0.3395,-0.3955,400.9102,False,0.0935,0.1439
MGC_1800_E1_RR3.0_CB2_ORB_G5,1800,E1,3.0,2,ORB_G5,53,0.3077,0.125,0.0733,7.0,True,82,0.2785,0.0315,0.0188,13.4456,False,0.0935,0.0545
MGC_1800_E2_RR3.0_CB2_ORB_G5,1800,E2,3.0,2,ORB_G5,53,0.3077,0.1251,0.0734,7.0,True,82,0.2785,0.0316,0.0189,13.4456,False,0.0935,0.0545
MGC_1800_E2_RR3.0_CB2_ORB_L6,1800,E2,3.0,2,ORB_L6,221,0.2353,-0.2291,-0.164,59.1677,False,1216,0.2343,-0.3226,-0.2608,391.278,False,0.0935,0.0968
MGC_1800_E2_RR1.5_CB5_ORB_G2,1800,E2,1.5,5,ORB_G2,209,0.4115,-0.1055,-0.0981,27.7946,False,515,0.3809,-0.1987,-0.1935,106.4738,False,0.0932,0.0954
MGC_1800_E3_RR2.0_CB5_ORB_L4,1800,E3,2.0,5,ORB_L4,150,0.3467,-0.2289,-0.2147,42.5101,False,1042,0.3487,-0.3219,-0.3416,337.5297,False,0.093,0.1269
MGC_0900_E2_RR3.0_CB3_ORB_G3,0900,E2,3.0,3,ORB_G3,96,0.2917,0.06,0.0361,19.244,True,154,0.2657,-0.0328,-0.0203,19.5502,False,0.0928,0.0564
MGC_1100_E3_RR1.5_CB5_ORB_L4,1100,E3,1.5,5,ORB_L4,98,0.398,-0.2649,-0.29,25.9575,False,951,0.3895,-0.3577,-0.4364,339.8319,False,0.0928,0.1464
MGC_1800_E2_RR4.0_CB3_ORB_L8,1800,E2,4.0,3,ORB_L8,236,0.1845,-0.2451,-0.1535,66.5834,False,1227,0.1817,-0.3379,-0.2384,406.6657,False,0.0928,0.0849
MGC_0030_E3_RR2.0_CB4_ORB_L4,0030,E3,2.0,4,ORB_L4,72,0.3676,-0.1497,-0.1331,15.4949,False,750,0.3515,-0.2423,-0.2332,166.4157,False,0.0926,0.1001
MGC_1100_E3_RR2.0_CB2_NO_FILTER,1100,E3,2.0,2,NO_FILTER,249,0.3173,-0.2171,-0.1872,54.062,False,1241,0.3258,-0.3097,-0.3042,395.0389,False,0.0926,0.117
MGC_1800_E1_RR1.0_CB5_NO_FILTER,1800,E1,1.0,5,NO_FILTER,242,0.5,-0.1478,-0.1721,38.1002,False,1228,0.4996,-0.2404,-0.3113,298.7758,False,0.0926,0.1392
MGC_1800_E3_RR2.0_CB1_ORB_G2,1800,E3,2.0,1,ORB_G2,218,0.3578,-0.1273,-0.108,34.1135,False,535,0.3296,-0.2199,-0.1963,124.0076,False,0.0926,0.0883
MGC_1800_E1_RR4.0_CB3_ORB_L6,1800,E1,4.0,3,ORB_L6,218,0.1907,-0.2203,-0.1363,57.3285,False,1198,0.1886,-0.3128,-0.2175,369.8306,False,0.0925,0.0812
MGC_1800_E3_RR3.0_CB2_ORB_L3,1800,E3,3.0,2,ORB_L3,108,0.25,-0.283,-0.2261,45.851,False,994,0.2465,-0.3754,-0.3394,377.1742,False,0.0924,0.1133
MGC_2300_E2_RR4.0_CB4_ORB_L6,2300,E2,4.0,4,ORB_L6,158,0.1642,-0.3036,-0.1923,44.605,False,1053,0.1517,-0.396,-0.2757,336.1456,False,0.0924,0.0834
MGC_1000_E1_RR2.0_CB5_ORB_L4,1000,E1,2.0,5,ORB_L4,155,0.3419,-0.1994,-0.1769,34.0441,False,1112,0.3454,-0.2917,-0.2938,328.8879,False,0.0923,0.1169
MGC_1000_E3_RR3.0_CB4_ORB_G2,1000,E3,3.0,4,ORB_G2,179,0.3073,0.0103,0.0067,14.0,False,288,0.2832,-0.082,-0.0557,29.7744,False,0.0923,0.0624
MGC_1100_E1_RR2.0_CB4_ORB_L6,1100,E1,2.0,4,ORB_L6,155,0.329,-0.1628,-0.1351,32.5304,False,1122,0.3283,-0.255,-0.2363,291.1823,False,0.0922,0.1012
MGC_1100_E2_RR2.0_CB2_ORB_L4,1100,E2,2.0,2,ORB_L4,101,0.3366,-0.1978,-0.1741,23.7598,False,1025,0.3288,-0.29,-0.2823,299.387,False,0.0922,0.1082
MGC_1800_E2_RR1.5_CB5_ORB_L4,1800,E2,1.5,5,ORB_L4,161,0.4099,-0.1571,-0.1543,28.4607,False,1102,0.404,-0.2492,-0.2702,276.0593,False,0.0921,0.1159
MGC_1000_E2_RR1.5_CB5_ORB_L8,1000,E2,1.5,5,ORB_L8,224,0.3929,-0.1947,-0.192,48.6548,False,1200,0.4055,-0.2867,-0.3248,349.2788,False,0.092,0.1328
MGC_1000_E1_RR1.5_CB4_ORB_L3,1000,E1,1.5,4,ORB_L3,114,0.4035,-0.2461,-0.2646,29.8871,False,1065,0.3966,-0.338,-0.4065,360.0765,False,0.0919,0.1419
MGC_1800_E2_RR2.0_CB5_ORB_G5,1800,E2,2.0,5,ORB_G5,49,0.3958,0.0947,0.0692,6.6898,True,77,0.36,0.0028,0.0021,11.4751,False,0.0919,0.0671
MGC_1800_E1_RR1.0_CB4_ORB_L8,1800,E1,1.0,4,ORB_L8,234,0.5,-0.1602,-0.1894,46.508,False,1215,0.4988,-0.252,-0.331,308.7119,False,0.0918,0.1416
MGC_0900_E2_RR4.0_CB2_ORB_G3,0900,E2,4.0,2,ORB_G3,97,0.2474,0.1152,0.0589,16.7381,True,157,0.226,0.0235,0.0123,17.3804,False,0.0917,0.0466
MGC_1100_E2_RR1.5_CB1_NO_FILTER,1100,E2,1.5,1,NO_FILTER,258,0.3876,-0.1738,-0.166,45.9176,False,1289,0.3964,-0.2655,-0.2868,352.84,False,0.0917,0.1208
MGC_1800_E3_RR1.0_CB2_ORB_L8,1800,E3,1.0,2,ORB_L8,231,0.4892,-0.2364,-0.2996,59.1772,False,1210,0.505,-0.3281,-0.4791,401.5488,False,0.0917,0.1795
MGC_1000_E3_RR2.5_CB4_ORB_G2,1000,E3,2.5,4,ORB_G2,179,0.3352,-0.0353,-0.0258,17.6359,False,288,0.3077,-0.1269,-0.0962,40.8651,False,0.0916,0.0704
MGC_1800_E3_RR2.5_CB2_ORB_L8,1800,E3,2.5,2,ORB_L8,231,0.2814,-0.2343,-0.1898,68.9147,False,1210,0.2897,-0.3259,-0.3028,400.7458,False,0.0916,0.113
MGC_0900_E2_RR1.5_CB2_ORB_G8,0900,E2,1.5,2,ORB_G8,22,0.4545,0.0597,0.0502,4.6937,True,47,0.4091,-0.0318,-0.027,7.4514,False,0.0915,0.0772
MGC_1800_E1_RR2.0_CB3_ORB_L8,1800,E1,2.0,3,ORB_L8,236,0.3347,-0.1702,-0.1445,47.9107,False,1227,0.3336,-0.2617,-0.2477,320.1526,False,0.0915,0.1032
MGC_0900_E1_RR1.5_CB2_ORB_G8,0900,E1,1.5,2,ORB_G8,22,0.4545,0.0598,0.0503,4.6974,True,47,0.4091,-0.0316,-0.0269,7.4657,False,0.0914,0.0772
MGC_2300_E3_RR2.0_CB4_ORB_L3,2300,E3,2.0,4,ORB_L3,33,0.3636,-0.2063,-0.1929,9.1788,False,595,0.3431,-0.2977,-0.3031,174.8721,False,0.0914,0.1102
MGC_0900_E3_RR3.0_CB1_ORB_G6,0900,E3,3.0,1,ORB_G6,43,0.3721,0.3549,0.1992,5.0,True,75,0.3429,0.2638,0.1496,6.0,False,0.0911,0.0496
MGC_1800_E3_RR4.0_CB3_ORB_L2,1800,E3,4.0,3,ORB_L2,31,0.2258,-0.2719,-0.1979,14.1156,False,692,0.213,-0.363,-0.2934,254.2468,False,0.0911,0.0955
MGC_2300_E3_RR3.0_CB5_ORB_L6,2300,E3,3.0,5,ORB_L6,143,0.2519,-0.189,-0.1343,30.448,False,920,0.2456,-0.2801,-0.2196,243.5636,False,0.0911,0.0853
MGC_1800_E1_RR3.0_CB5_ORB_L8,1800,E1,3.0,5,ORB_L8,229,0.2412,-0.192,-0.1332,53.4964,False,1206,0.2394,-0.2829,-0.2193,335.183,False,0.0909,0.0861
MGC_2300_E3_RR4.0_CB5_ORB_G8,2300,E3,4.0,5,ORB_G8,31,0.2083,-0.0325,-0.0169,10.0,False,50,0.1892,-0.1233,-0.067,10.4268,False,0.0908,0.0501
MGC_1800_E1_RR3.0_CB5_NO_FILTER,1800,E1,3.0,5,NO_FILTER,242,0.2437,-0.1779,-0.1221,52.054,False,1228,0.2423,-0.2686,-0.2055,333.9355,False,0.0907,0.0834
MGC_1800_E2_RR2.5_CB4_NO_FILTER,1800,E2,2.5,4,NO_FILTER,247,0.2764,-0.1763,-0.1315,50.8753,False,1237,0.278,-0.267,-0.2233,336.6176,False,0.0907,0.0918
MGC_1800_E3_RR2.0_CB4_ORB_L3,1800,E3,2.0,4,ORB_L3,106,0.3585,-0.2323,-0.2242,33.5951,False,955,0.356,-0.323,-0.3494,310.9965,False,0.0907,0.1252
MGC_1100_E1_RR1.0_CB3_ORB_L4,1100,E1,1.0,3,ORB_L4,101,0.505,-0.185,-0.227,21.6025,False,1019,0.4966,-0.2756,-0.3718,283.4943,False,0.0906,0.1448
MGC_0030_E2_RR1.0_CB3_ORB_L4,0030,E2,1.0,3,ORB_L4,86,0.5238,-0.1198,-0.1417,15.7809,False,871,0.4982,-0.2103,-0.2634,175.16,False,0.0905,0.1217
MGC_0030_E2_RR1.5_CB5_ORB_L8,0030,E2,1.5,5,ORB_L8,180,0.425,-0.0813,-0.0756,24.322,False,1086,0.4056,-0.1718,-0.1702,154.1305,False,0.0905,0.0946
MGC_0030_E3_RR2.5_CB4_ORB_L8,0030,E3,2.5,4,ORB_L8,165,0.2886,-0.1786,-0.1375,34.6223,False,974,0.2826,-0.2689,-0.2283,222.7525,False,0.0903,0.0908
MGC_1100_E2_RR2.0_CB5_NO_FILTER,1100,E2,2.0,5,NO_FILTER,250,0.3306,-0.1317,-0.1059,37.8401,False,1249,0.3317,-0.222,-0.1984,285.4497,False,0.0903,0.0925
MGC_1100_E2_RR2.0_CB3_ORB_L4,1100,E2,2.0,3,ORB_L4,101,0.3267,-0.2131,-0.187,25.2988,False,1019,0.3173,-0.3033,-0.2934,310.8924,False,0.0902,0.1064
MGC_1000_E2_RR1.0_CB3_ORB_L2,1000,E2,1.0,3,ORB_L2,58,0.5517,-0.2656,-0.3909,16.8143,False,947,0.5121,-0.3557,-0.5539,337.7906,False,0.0901,0.163
MGC_0030_E2_RR2.0_CB1_ORB_L3,0030,E2,2.0,1,ORB_L3,43,0.3488,-0.1808,-0.1594,15.3393,False,671,0.3297,-0.2708,-0.2589,175.9794,False,0.09,0.0995
MGC_1800_E3_RR2.5_CB2_ORB_L6,1800,E3,2.5,2,ORB_L6,214,0.2804,-0.2464,-0.2024,66.4474,False,1182,0.2881,-0.3363,-0.3166,401.6574,False,0.0899,0.1142
MGC_0900_E2_RR2.0_CB5_ORB_G2,0900,E2,2.0,5,ORB_G2,143,0.3873,0.0157,0.0122,11.7728,False,263,0.358,-0.0741,-0.0594,36.2415,False,0.0898,0.0716
MGC_0030_E1_RR4.0_CB5_ORB_L8,0030,E1,4.0,5,ORB_L8,180,0.1269,-0.4473,-0.3067,59.94,False,1086,0.1158,-0.537,-0.4169,368.3419,False,0.0897,0.1102
MGC_1000_E2_RR2.5_CB2_ORB_L2,1000,E2,2.5,2,ORB_L2,58,0.3103,-0.3105,-0.2967,19.198,False,953,0.2823,-0.4002,-0.412,382.9335,False,0.0897,0.1153
MGC_1000_E3_RR1.5_CB5_ORB_L3,1000,E3,1.5,5,ORB_L3,106,0.4057,-0.3427,-0.4202,38.2888,False,1012,0.4045,-0.4323,-0.6083,437.0548,False,0.0896,0.1881
MGC_2300_E3_RR4.0_CB3_ORB_L6,2300,E3,4.0,3,ORB_L6,158,0.1986,-0.2009,-0.1244,36.1687,False,997,0.1939,-0.2905,-0.1986,270.0979,False,0.0896,0.0742
MGC_0030_E1_RR2.5_CB4_ORB_L3,0030,E1,2.5,4,ORB_L3,35,0.2581,-0.2761,-0.2208,12.531,False,616,0.2382,-0.3656,-0.3202,178.0239,False,0.0895,0.0994
MGC_1100_E1_RR1.0_CB5_ORB_L8,1100,E1,1.0,5,ORB_L8,192,0.5052,-0.1313,-0.1515,26.7711,False,1164,0.5086,-0.2208,-0.2836,256.999,False,0.0895,0.1321
MGC_2300_E1_RR4.0_CB4_ORB_G5,2300,E1,4.0,4,ORB_G5,113,0.092,-0.5766,-0.4307,54.1686,False,198,0.0725,-0.6659,-0.5548,95.7696,False,0.0893,0.1241
MGC_0900_E2_RR3.0_CB3_ORB_G5,0900,E2,3.0,3,ORB_G5,63,0.3333,0.2277,0.1301,16.612,True,99,0.3077,0.1385,0.0806,16.612,False,0.0892,0.0495
MGC_2300_E2_RR4.0_CB1_ORB_G6,2300,E2,4.0,1,ORB_G6,83,0.1389,-0.3559,-0.2203,30.4138,False,142,0.1207,-0.4451,-0.2958,51.6338,False,0.0892,0.0755
MGC_0030_E3_RR3.0_CB4_ORB_G6,0030,E3,3.0,4,ORB_G6,71,0.2,-0.2784,-0.1911,19.8721,False,117,0.1724,-0.3675,-0.2634,35.8213,False,0.0891,0.0723
MGC_1100_E3_RR1.5_CB4_ORB_L6,1100,E3,1.5,4,ORB_L6,152,0.3882,-0.2481,-0.2601,38.8578,False,1073,0.3909,-0.3372,-0.3984,362.6302,False,0.0891,0.1383
MGC_1800_E2_RR1.0_CB4_NO_FILTER,1800,E2,1.0,4,NO_FILTER,247,0.502,-0.149,-0.1745,43.9885,False,1237,0.5061,-0.2381,-0.3111,297.7841,False,0.0891,0.1366
MGC_1800_E3_RR3.0_CB4_ORB_L3,1800,E3,3.0,4,ORB_L3,106,0.2642,-0.2457,-0.1934,41.3293,False,955,0.2613,-0.3348,-0.2957,323.174,False,0.0891,0.1023
MGC_0900_E1_RR2.0_CB5_ORB_G2,0900,E1,2.0,5,ORB_G2,143,0.3873,0.0133,0.0104,14.2988,False,263,0.358,-0.0756,-0.0607,33.7965,False,0.0889,0.0711
MGC_1800_E2_RR3.0_CB3_ORB_L6,1800,E2,3.0,3,ORB_L6,218,0.2488,-0.186,-0.1307,44.3355,False,1198,0.2468,-0.2749,-0.2151,326.8115,False,0.0889,0.0844
MGC_1800_E3_RR2.5_CB1_ORB_G2,1800,E3,2.5,1,ORB_G2,218,0.3028,-0.1434,-0.1094,37.8717,False,535,0.2777,-0.2323,-0.1864,132.5428,False,0.0889,0.077
MGC_2300_E1_RR4.0_CB4_ORB_G8,2300,E1,4.0,4,ORB_G8,36,0.125,-0.4109,-0.2581,16.0,False,58,0.1053,-0.4997,-0.338,22.8614,False,0.0888,0.0799
MGC_2300_E2_RR4.0_CB4_ORB_G8,2300,E2,4.0,4,ORB_G8,36,0.125,-0.4109,-0.2581,16.0,False,58,0.1053,-0.4997,-0.338,22.8622,False,0.0888,0.0799
MGC_1100_E2_RR2.0_CB4_ORB_L6,1100,E2,2.0,4,ORB_L6,155,0.329,-0.1626,-0.135,32.513,False,1122,0.3301,-0.2513,-0.2326,287.1082,False,0.0887,0.0976
MGC_1800_E2_RR4.0_CB1_ORB_G2,1800,E2,4.0,1,ORB_G2,223,0.181,-0.2459,-0.1523,57.9267,False,546,0.1651,-0.3346,-0.2224,192.7303,False,0.0887,0.0701
MGC_1100_E1_RR1.0_CB5_ORB_L6,1100,E1,1.0,5,ORB_L6,152,0.5132,-0.1334,-0.1567,24.3999,False,1111,0.5122,-0.2218,-0.2874,248.9213,False,0.0884,0.1307
MGC_1100_E2_RR2.0_CB3_ORB_L3,1100,E2,2.0,3,ORB_L3,60,0.3333,-0.2281,-0.2067,16.7921,False,893,0.318,-0.3164,-0.3127,285.9907,False,0.0883,0.106
MGC_1800_E3_RR1.5_CB2_ORB_L6,1800,E3,1.5,2,ORB_L6,214,0.3925,-0.2413,-0.2534,59.9513,False,1182,0.4081,-0.3295,-0.3991,392.0975,False,0.0882,0.1457
MGC_0900_E2_RR3.0_CB5_ORB_G2,0900,E2,3.0,5,ORB_G2,143,0.2746,-0.0351,-0.0223,18.1617,False,263,0.255,-0.1231,-0.0816,48.4649,False,0.088,0.0593
MGC_1000_E3_RR1.5_CB3_ORB_L2,1000,E3,1.5,3,ORB_L2,55,0.4364,-0.3634,-0.4883,21.7771,False,921,0.4072,-0.4514,-0.6623,417.0889,False,0.088,0.174
MGC_1000_E3_RR2.5_CB3_ORB_G2,1000,E3,2.5,3,ORB_G2,180,0.3278,-0.0587,-0.0432,21.8912,False,290,0.301,-0.1467,-0.112,46.9838,False,0.088,0.0688
MGC_0900_E1_RR3.0_CB5_ORB_G2,0900,E1,3.0,5,ORB_G2,143,0.2746,-0.0359,-0.0227,18.2141,False,263,0.255,-0.1238,-0.0821,48.6639,False,0.0879,0.0594
MGC_1100_E1_RR2.0_CB4_ORB_L8,1100,E1,2.0,4,ORB_L8,195,0.3231,-0.1657,-0.1363,35.723,False,1175,0.3262,-0.2536,-0.2334,297.3472,False,0.0879,0.0971
MGC_1100_E2_RR1.5_CB2_ORB_L8,1100,E2,1.5,2,ORB_L8,197,0.3909,-0.1735,-0.167,35.3803,False,1192,0.3977,-0.2614,-0.2831,311.623,False,0.0879,0.1161
MGC_1000_E3_RR3.0_CB3_ORB_G2,1000,E3,3.0,3,ORB_G2,180,0.3,-0.016,-0.0106,17.5848,False,290,0.2768,-0.1038,-0.0712,33.8659,False,0.0878,0.0606
MGC_1800_E2_RR1.0_CB5_ORB_L3,1800,E2,1.0,5,ORB_L3,108,0.5278,-0.1483,-0.1825,19.5422,False,993,0.5212,-0.2361,-0.3183,237.4668,False,0.0878,0.1358
MGC_1800_E3_RR1.0_CB5_ORB_L4,1800,E3,1.0,5,ORB_L4,150,0.5133,-0.2387,-0.319,39.4616,False,1042,0.5202,-0.3265,-0.4937,341.6053,False,0.0878,0.1747
MGC_1800_E1_RR1.0_CB1_ORB_G5,1800,E1,1.0,1,ORB_G5,54,0.6667,0.202,0.235,3.3971,True,83,0.6145,0.1144,0.1286,4.1686,False,0.0876,0.1064
MGC_1800_E3_RR1.0_CB4_ORB_L3,1800,E3,1.0,4,ORB_L3,106,0.5283,-0.247,-0.3437,29.7763,False,955,0.5257,-0.3345,-0.5182,320.9908,False,0.0875,0.1745
MGC_1100_E1_RR1.5_CB4_NO_FILTER,1100,E1,1.5,4,NO_FILTER,253,0.4008,-0.121,-0.1119,35.6011,False,1260,0.4091,-0.2084,-0.2155,270.7277,False,0.0874,0.1036
MGC_1100_E2_RR1.0_CB4_ORB_L8,1100,E2,1.0,4,ORB_L8,195,0.4923,-0.1537,-0.1775,31.4432,False,1175,0.4987,-0.2411,-0.3117,284.5381,False,0.0874,0.1342
MGC_1100_E2_RR4.0_CB5_ORB_L6,1100,E2,4.0,5,ORB_L6,152,0.1837,-0.2338,-0.1438,51.352,False,1111,0.1803,-0.3212,-0.2198,355.9617,False,0.0874,0.076
MGC_1800_E2_RR4.0_CB2_ORB_L4,1800,E2,4.0,2,ORB_L4,166,0.1879,-0.2457,-0.1559,52.2377,False,1134,0.1877,-0.3331,-0.238,374.9761,False,0.0874,0.0821
MGC_0030_E3_RR4.0_CB1_ORB_L4,0030,E3,4.0,1,ORB_L4,88,0.1951,-0.2488,-0.1619,27.1062,False,882,0.1859,-0.336,-0.2397,259.6716,False,0.0872,0.0778
MGC_1800_E1_RR1.0_CB3_ORB_L2,1800,E1,1.0,3,ORB_L2,33,0.5455,-0.1895,-0.2504,9.8876,False,721,0.5284,-0.2767,-0.3991,199.7711,False,0.0872,0.1487
MGC_1800_E1_RR1.5_CB3_ORB_L3,1800,E1,1.5,3,ORB_L3,111,0.4144,-0.1862,-0.1908,28.46,False,1009,0.4093,-0.2734,-0.3094,277.4094,False,0.0872,0.1186
MGC_1800_E2_RR1.0_CB4_ORB_L3,1800,E2,1.0,4,ORB_L3,111,0.5225,-0.1666,-0.2073,24.2514,False,999,0.515,-0.2538,-0.346,255.1557,False,0.0872,0.1387
MGC_1800_E2_RR1.0_CB5_NO_FILTER,1800,E2,1.0,5,NO_FILTER,242,0.5041,-0.1408,-0.164,37.4656,False,1228,0.5086,-0.228,-0.2957,283.639,False,0.0872,0.1317
MGC_1800_E3_RR1.0_CB2_ORB_L6,1800,E3,1.0,2,ORB_L6,214,0.486,-0.2505,-0.3215,56.9305,False,1182,0.5025,-0.3377,-0.499,400.5888,False,0.0872,0.1775
MGC_2300_E1_RR4.0_CB5_ORB_G8,2300,E1,4.0,5,ORB_G8,36,0.1304,-0.3837,-0.2358,15.0,False,58,0.1111,-0.4709,-0.3103,20.8248,False,0.0872,0.0745
MGC_2300_E2_RR4.0_CB5_ORB_G8,2300,E2,4.0,5,ORB_G8,36,0.1304,-0.3839,-0.236,15.0,False,58,0.1111,-0.4709,-0.3103,20.8288,False,0.087,0.0743
MGC_0030_E3_RR4.0_CB5_ORB_G2,0030,E3,4.0,5,ORB_G2,201,0.1506,-0.3753,-0.2513,64.3823,False,784,0.1344,-0.4622,-0.337,265.6314,False,0.0869,0.0857
MGC_1800_E3_RR1.0_CB1_ORB_G2,1800,E3,1.0,1,ORB_G2,218,0.5275,-0.1429,-0.1746,36.1589,False,535,0.4897,-0.2298,-0.2899,128.0982,False,0.0869,0.1153
MGC_2300_E2_RR4.0_CB5_ORB_L3,2300,E2,4.0,5,ORB_L3,32,0.1786,-0.2919,-0.1885,8.1734,False,644,0.161,-0.3788,-0.2657,208.3098,False,0.0869,0.0772
MGC_1100_E1_RR2.0_CB2_ORB_L4,1100,E1,2.0,2,ORB_L4,101,0.3366,-0.1976,-0.1739,23.7494,False,1025,0.3317,-0.2843,-0.2762,293.5389,False,0.0867,0.1023
MGC_1800_E1_RR1.5_CB3_ORB_G2,1800,E1,1.5,3,ORB_G2,216,0.3981,-0.147,-0.1393,35.6954,False,529,0.3681,-0.2337,-0.2316,127.9067,False,0.0867,0.0923
MGC_1800_E3_RR1.0_CB3_ORB_L8,1800,E3,1.0,3,ORB_L8,225,0.4933,-0.2318,-0.2943,56.1652,False,1180,0.5131,-0.3185,-0.466,378.345,False,0.0867,0.1717
MGC_1800_E3_RR1.5_CB5_ORB_G3,1800,E3,1.5,5,ORB_G3,128,0.4453,-0.047,-0.0439,12.1501,False,225,0.4062,-0.1337,-0.127,34.6099,False,0.0867,0.0831
MGC_0900_E2_RR1.5_CB2_ORB_G5,0900,E2,1.5,2,ORB_G5,64,0.5625,0.2777,0.2444,4.0,True,102,0.5204,0.1911,0.1661,4.758,False,0.0866,0.0783
MGC_0900_E1_RR1.5_CB2_ORB_G5,0900,E1,1.5,2,ORB_G5,64,0.5625,0.2763,0.2434,4.0,True,102,0.5204,0.1898,0.1652,4.7612,False,0.0865,0.0782
MGC_1000_E1_RR1.5_CB5_ORB_L8,1000,E1,1.5,5,ORB_L8,224,0.3884,-0.2064,-0.2044,51.2999,False,1200,0.4022,-0.2929,-0.3322,356.7194,False,0.0865,0.1278
MGC_1800_E2_RR3.0_CB5_ORB_L8,1800,E2,3.0,5,ORB_L8,229,0.2412,-0.1891,-0.1308,50.9068,False,1206,0.2415,-0.2756,-0.2127,327.0518,False,0.0865,0.0819
MGC_1800_E2_RR4.0_CB2_ORB_L6,1800,E2,4.0,2,ORB_L6,221,0.1826,-0.2503,-0.157,63.0791,False,1216,0.1845,-0.3368,-0.2392,405.6874,False,0.0865,0.0822
MGC_1100_E1_RR4.0_CB5_ORB_L6,1100,E1,4.0,5,ORB_L6,152,0.1837,-0.2309,-0.1415,51.2064,False,1111,0.1814,-0.3172,-0.2166,351.4236,False,0.0863,0.0751
MGC_1100_E3_RR1.0_CB3_ORB_L6,1100,E3,1.0,3,ORB_L6,153,0.4837,-0.2482,-0.316,39.6722,False,1094,0.4922,-0.3345,-0.4811,366.2974,False,0.0863,0.1651
MGC_1800_E2_RR3.0_CB5_NO_FILTER,1800,E2,3.0,5,NO_FILTER,242,0.2437,-0.1751,-0.1198,49.4709,False,1228,0.2444,-0.2614,-0.1992,325.8108,False,0.0863,0.0794
MGC_0900_E3_RR4.0_CB3_ORB_L8,0900,E3,4.0,3,ORB_L8,219,0.1826,-0.366,-0.2678,82.5718,False,1144,0.2083,-0.4522,-0.4005,517.9088,False,0.0862,0.1327
MGC_1000_E3_RR1.0_CB5_ORB_L3,1000,E3,1.0,5,ORB_L3,106,0.5189,-0.3248,-0.4866,35.3975,False,1012,0.5252,-0.411,-0.7047,415.5662,False,0.0862,0.2181
MGC_1000_E2_RR1.0_CB5_ORB_L4,1000,E2,1.0,5,ORB_L4,155,0.4903,-0.2377,-0.3009,38.7089,False,1112,0.4932,-0.3238,-0.4619,361.2068,False,0.0861,0.161
MGC_1800_E2_RR1.0_CB1_ORB_L4,1800,E2,1.0,1,ORB_L4,168,0.494,-0.2301,-0.2932,42.3829,False,1152,0.497,-0.3162,-0.4522,366.4198,False,0.0861,0.159
MGC_1800_E2_RR2.0_CB2_ORB_G2,1800,E2,2.0,2,ORB_G2,220,0.3227,-0.1748,-0.1455,44.6716,False,539,0.2974,-0.2609,-0.2285,146.9961,False,0.0861,0.083
MGC_1100_E2_RR1.5_CB5_ORB_L6,1100,E2,1.5,5,ORB_L6,152,0.4013,-0.1549,-0.149,28.7591,False,1111,0.4,-0.2408,-0.2556,271.3311,False,0.0859,0.1066
MGC_1800_E1_RR2.0_CB4_ORB_L4,1800,E1,2.0,4,ORB_L4,164,0.3415,-0.1624,-0.1388,32.4912,False,1108,0.3394,-0.2483,-0.2344,275.4605,False,0.0859,0.0956
MGC_1000_E1_RR1.0_CB5_ORB_G8,1000,E1,1.0,5,ORB_G8,22,0.5909,0.1047,0.1113,3.4794,True,35,0.5429,0.0189,0.02,6.2014,False,0.0858,0.0913
MGC_1000_E1_RR3.0_CB1_ORB_L2,1000,E1,3.0,1,ORB_L2,59,0.2881,-0.3026,-0.2711,19.2775,False,960,0.2646,-0.3884,-0.374,374.8782,False,0.0858,0.1029
MGC_0900_E1_RR3.0_CB3_ORB_G5,0900,E1,3.0,3,ORB_G5,63,0.3651,0.3459,0.1933,11.0,True,99,0.3407,0.2602,0.1475,11.0,False,0.0857,0.0458
